Name,Source,Sector,Industry
"Axcelis Technologies, Inc.",2018,8,70
"Meritor, Inc.",2018,8,69
The Medicines Company,2018,1,5
"Build-A-Bear Workshop, Inc.",2018,8,71
Integer Holdings Corporation,2018,2,11
"Lantronix, Inc.",2018,7,56
"Impinj, Inc.",2018,7,56
"Pinnacle Financial Partners, Inc.",2018,3,19
Quotient Technology Inc.,2018,7,47
"Tapestry, Inc.",2018,9,86
"OraSure Technologies, Inc.",2018,2,13
"TTM Technologies, Inc.",2018,8,60
Planet Green Holdings Corp,2018,9,92
"CBAK Energy Technology, Inc.",2018,8,64
"QuinStreet, Inc.",2018,7,47
"Chimerix, Inc.",2018,1,6
M B T Financial Corp,2018,3,20
"Model N, Inc.",2018,7,50
"Bemis Company, Inc.",2018,8,64
"Nasdaq, Inc.",2018,5,25
"PDF Solutions, Inc.",2018,8,71
"Comstock Mining, Inc.",2018,6,40
"Oil States International, Inc.",2018,8,72
"Yield10 Bioscience, Inc.",2018,9,89
Garmin Ltd.,2018,8,74
"FTE Networks, Inc.",2018,8,78
"NETGEAR, Inc.",2018,7,55
PolyOne Corporation,2018,8,66
Global Payments Inc.,2018,7,57
"Harvard Bioscience, Inc.",2018,2,12
"Catalyst Biosciences, Inc.",2018,1,4
Fluor Corporation,2018,8,78
"CryoPort, Inc.",2018,2,12
"Vmware, Inc.",2018,7,50
"Allscripts Healthcare Solutions, Inc.",2018,2,7
"Beacon Roofing Supply, Inc.",2018,8,65
Carnival Corporation,2018,8,80
"MacroGenics, Inc.",2018,1,4
"The Ensign Group, Inc.",2018,2,9
"Shutterfly, Inc.",2018,7,55
NewLink Genetics Corporation,2018,1,6
Principal Financial Group Inc,2018,5,23
"GSI Technology, Inc.",2018,8,61
Spire Inc.,2018,6,31
Magellan Midstream Partners L.P.,2018,8,71
Central Valley Community Bancorp,2018,3,19
ProAssurance Corporation,2018,5,24
"Hope Bancorp, Inc.",2018,3,20
"Flowers Foods, Inc.",2018,9,92
Marine Products Corporation,2018,8,84
Sierra Bancorp,2018,3,20
"Cyclacel Pharmaceuticals, Inc.",2018,8,71
"CenterPoint Energy, Inc.",2018,6,35
Black Hills Corporation,2018,6,30
"Onconova Therapeutics, Inc.",2018,1,1
"Overstock.com, Inc.",2018,9,88
Hornbeck Offshore Services,2018,8,72
Zion Oil & Gas Inc,2018,6,40
"Genomic Health, Inc.",2018,2,12
"Synchronoss Technologies, Inc.",2018,7,48
"Sportsman&#39;s Warehouse Holdings, Inc.",2018,9,85
Ames National Corporation,2018,3,19
Galectin Therapeutics Inc.,2018,1,6
Northrop Grumman Corporation,2018,8,74
"Calavo Growers, Inc.",2018,9,90
"Bio-Path Holdings, Inc.",2018,1,1
"Capricor Therapeutics, Inc.",2018,1,2
International Tower Hill Mines Ltd,2018,6,40
Atlas Air Worldwide Holdings,2018,8,71
Crestwood Equity Partners LP,2018,6,35
"Fidelity National Information Services, Inc.",2018,7,57
"Prudential Financial, Inc.",2018,5,23
Seagate Technology PLC,2018,7,56
Brainstorm Cell Therapeutics Inc.,2018,1,2
"CBRE Group, Inc.",2018,7,53
Infinera Corporation,2018,7,48
Accuray Incorporated,2018,2,15
"Aevi Genomic Medicine, Inc.",2018,1,4
"Reeds, Inc.",2018,8,71
Willis Towers Watson Public Limited Company,2018,5,25
AmerisourceBergen Corporation (Holding Co),2018,2,12
"Cross Country Healthcare, Inc.",2018,7,51
Mastercard Incorporated,2018,7,57
Landmark Bancorp Inc.,2018,3,19
1st Constitution Bancorp (NJ),2018,3,20
"Nexstar Media Group, Inc.",2018,7,41
"NuVasive, Inc.",2018,2,14
AMN Healthcare Services Inc,2018,7,51
Gladstone Capital Corporation,2018,5,28
"Acuity Brands, Inc.",2018,8,65
Bunge Limited,2018,9,90
Asbury Automotive Group Inc,2018,8,84
"ForeScout Technologies, Inc.",2018,7,50
Insulet Corporation,2018,2,15
"Hennessy Advisors, Inc.",2018,5,27
"Aspen Aerogels, Inc.",2018,8,69
W.R. Berkley Corporation,2018,5,24
"Anthem, Inc.",2018,2,8
Houston American Energy Corporation,2018,6,33
CME Group Inc.,2018,5,25
Big 5 Sporting Goods Corporation,2018,9,85
K12 Inc,2018,7,45
"Madrigal Pharmaceuticals, Inc.",2018,8,71
"Western New England Bancorp, Inc.",2018,3,19
Encana Corporation,2018,6,34
"SITO Mobile, Ltd.",2018,7,50
"Applied Optoelectronics, Inc.",2018,8,61
"comScore, Inc.",2018,7,50
"Cogent Communications Holdings, Inc.",2018,7,42
"China HGS Real Estate, Inc.",2018,6,34
Advance Auto Parts Inc,2018,8,84
JetBlue Airways Corporation,2018,8,81
"Pluristem Therapeutics, Inc.",2018,1,1
"LeMaitre Vascular, Inc.",2018,2,14
"Halozyme Therapeutics, Inc.",2018,1,2
iRobot Corporation,2018,9,85
Five Star Senior Living Inc.,2018,2,9
"Savara, Inc.",2018,1,5
Gold Resource Corporation,2018,8,71
"Energy Transfer Operating, L.P.",2018,6,35
MGE Energy Inc.,2018,6,30
"RigNet, Inc.",2018,7,42
ConocoPhillips,2018,6,34
United States Steel Corporation,2018,6,39
Northrim BanCorp Inc,2018,3,19
Nabors Industries Ltd.,2018,8,72
EnPro Industries,2018,8,64
Westwood Holdings Group Inc,2018,8,71
"XPO Logistics, Inc.",2018,8,82
"J.C. Penney Company, Inc. Holding Company",2018,9,88
Verint Systems Inc.,2018,7,48
Comcast Corporation,2018,7,44
West Bancorporation,2018,3,19
"Riot Blockchain, Inc",2018,7,54
Cimarex Energy Co,2018,6,33
Plumas Bancorp,2018,3,19
"Computer Programs and Systems, Inc.",2018,2,7
"Commvault Systems, Inc.",2018,7,48
ChannelAdvisor Corporation,2018,7,50
"Banc of California, Inc.",2018,3,20
"Boingo Wireless, Inc.",2018,7,48
CarMax Inc,2018,8,83
"Radiant Logistics, Inc.",2018,8,82
Natural Resource Partners LP,2018,6,40
Triple-S Management Corporation,2018,5,24
"Red Robin Gourmet Burgers, Inc.",2018,10,97
CIT Group Inc (DEL),2018,5,24
"Safety Insurance Group, Inc.",2018,5,22
"Hawaiian Holdings, Inc.",2018,8,81
"Dorchester Minerals, L.P.",2018,6,32
"Sunworks, Inc.",2018,8,75
Cinedigm Corp,2018,7,46
Novagold Resources Inc.,2018,6,40
TD Ameritrade Holding Corporation,2018,5,25
"CEVA, Inc.",2018,8,63
"Hyster-Yale Materials Handling, Inc.",2018,8,68
"Wynn Resorts, Limited",2018,8,71
Oragenics Inc.,2018,1,5
Cytosorbents Corporation,2018,1,3
"FleetCor Technologies, Inc.",2018,7,57
Drive Shack Inc.,2018,10,99
"Five Prime Therapeutics, Inc.",2018,1,1
Whitestone REIT,2018,10,94
Oramed Pharmaceuticals Inc.,2018,2,12
"TIER REIT, Inc.",2018,10,94
Ares Management Corporation,2018,5,26
Synnex Corporation,2018,7,59
"Five Below, Inc.",2018,9,85
"Enanta Pharmaceuticals, Inc.",2018,1,6
"SCYNEXIS, Inc.",2018,1,5
"Alnylam Pharmaceuticals, Inc.",2018,8,71
"Amicus Therapeutics, Inc.",2018,1,6
"Provident Financial Services, Inc",2018,3,18
"Cardiovascular Systems, Inc.",2018,8,71
"PRA Group, Inc.",2018,3,17
Glaukos Corporation,2018,1,3
Potbelly Corporation,2018,10,97
HMS Holdings Corp,2018,2,8
"Codexis, Inc.",2018,2,12
"American Public Education, Inc.",2018,7,45
"Flanigan&#39;s Enterprises, Inc.",2018,10,98
"Tempur Sealy International, Inc.",2018,9,85
Virtusa Corporation,2018,7,51
Arlington Asset Investment Corp,2018,8,71
"Hudson Global, Inc.",2018,7,51
"RTW Retailwinds, Inc.",2018,9,87
"My Size, Inc.",2018,9,85
"Proofpoint, Inc.",2018,7,50
Western Alliance Bancorporation,2018,3,18
"TrovaGene, Inc.",2018,1,4
NF Energy Saving Corporation,2018,8,64
Axis Capital Holdings Limited,2018,5,24
"CareDx, Inc.",2018,2,13
"Crown Holdings, Inc.",2018,9,92
The Providence Service Corporation,2018,8,71
"Retail Properties of America, Inc.",2018,10,94
"Conn&#39;s, Inc.",2018,9,85
Spherix Incorporated,2018,7,54
"Marchex, Inc.",2018,8,71
"MediciNova, Inc.",2018,1,6
NeoPhotonics Corporation,2018,8,61
"Compass Minerals International, Inc.",2018,6,39
"Rexahn Pharmaceuticals, Inc.",2018,1,1
Piper Jaffray Companies,2018,5,25
Jazz Pharmaceuticals plc,2018,1,2
Ashford Hospitality Trust Inc,2018,10,99
Gladstone Commercial Corporation,2018,10,94
"Momenta Pharmaceuticals, Inc.",2018,1,6
"Liquidity Services, Inc.",2018,8,83
CounterPath Corporation,2018,7,48
"Endurance International Group Holdings, Inc.",2018,7,50
"Globus Medical, Inc.",2018,2,14
Luna Innovations Incorporated,2018,8,63
"Columbia Property Trust, Inc.",2018,10,96
Arbor Realty Trust,2018,5,29
Kronos Worldwide Inc,2018,8,66
"Nelnet, Inc.",2018,7,57
Oxford Square Capital Corp.,2018,5,28
Transdigm Group Incorporated,2018,8,64
Marlin Business Services Corp.,2018,3,17
"GTx, Inc.",2018,1,4
"Agile Therapeutics, Inc.",2018,1,3
"Fortinet, Inc.",2018,7,50
"MEI Pharma, Inc.",2018,1,1
Westlake Chemical Corporation,2018,8,66
Cimpress N.V,2018,7,59
"Select Bancorp, Inc.",2018,3,20
"Stemline Therapeutics, Inc.",2018,1,1
Hilltop Holdings Inc.,2018,3,20
"H&R Block, Inc.",2018,8,71
"Second Sight Medical Products, Inc.",2018,2,15
"Assurant, Inc.",2018,5,24
"Alimera Sciences, Inc.",2018,1,3
"Marinus Pharmaceuticals, Inc.",2018,1,5
"Portola Pharmaceuticals, Inc.",2018,1,6
"SiNtx Technologies, Inc.",2018,2,14
"Intercept Pharmaceuticals, Inc.",2018,1,6
"Intersect ENT, Inc.",2018,1,3
"Airgain, Inc.",2018,8,63
Gran Tierra Energy Inc.,2018,6,34
Applied Genetic Technologies Corporation,2018,1,1
"New York Mortgage Trust, Inc.",2018,5,29
Assured Guaranty Ltd.,2018,5,24
"Moneygram International, Inc.",2018,7,57
Cool Holdings Inc.,2018,8,71
Janus Henderson Group plc,2018,5,27
"First Solar, Inc.",2018,8,75
"Merrimack Pharmaceuticals, Inc.",2018,1,1
"Bank of the James Financial Group, Inc.",2018,3,20
"AngioDynamics, Inc.",2018,2,14
Energy Transfer L.P.,2018,6,35
Genworth Financial Inc,2018,5,24
"MarketAxess Holdings, Inc.",2018,5,25
"B&G Foods, Inc.",2018,9,90
Apollo Investment Corporation,2018,8,71
"WellCare Health Plans, Inc.",2018,2,8
"Cellectar Biosciences, Inc.",2018,1,1
"Blackbaud, Inc.",2018,7,51
"Ambarella, Inc.",2018,8,61
"Monolithic Power Systems, Inc.",2018,8,61
Acceleron Pharma Inc.,2018,1,1
"Immunic, Inc.",2018,1,5
"Hercules Capital, Inc.",2018,8,71
Regions Financial Corporation,2018,3,20
"Town Sports International Holdings, Inc.",2018,10,100
"Rocket Pharmaceuticals, Inc.",2018,1,1
"Dolphin Entertainment, Inc.",2018,7,46
NewMarket Corporation,2018,8,66
Halcon Resources Corporation,2018,6,34
"Greenhill & Co., Inc.",2018,5,25
"Holly Energy Partners, L.P.",2018,6,36
American Campus Communities Inc,2018,10,94
"T-Mobile US, Inc.",2018,7,44
Cohen & Steers Inc,2018,5,27
Mosaic Company (The),2018,8,70
Omeros Corporation,2018,1,5
Kite Realty Group Trust,2018,10,96
StoneMor Partners L.P.,2018,7,52
"RealPage, Inc.",2018,7,53
Lincoln Educational Services Corporation,2018,7,45
Domino&#39;s Pizza Inc,2018,10,97
Prospect Capital Corporation,2018,5,28
"Douglas Dynamics, Inc.",2018,8,65
Ares Capital Corporation,2018,5,28
"Hill International, Inc.",2018,7,51
"Medical Properties Trust, Inc.",2018,2,10
Otelco Inc.,2018,7,44
"W&T Offshore, Inc.",2018,8,71
"MaxLinear, Inc",2018,7,55
"Five9, Inc.",2018,7,50
"OptimumBank Holdings, Inc.",2018,3,20
"Morningstar, Inc.",2018,5,25
Extra Space Storage Inc,2018,10,94
"Profire Energy, Inc.",2018,8,69
Macquarie Infrastructure Corporation,2018,6,31
Huron Consulting Group Inc.,2018,7,51
"NeuroMetrix, Inc.",2018,2,15
"Spok Holdings, Inc.",2018,7,50
"Sierra Oncology, Inc.",2018,1,1
"Turning Point Brands, Inc.",2018,9,91
"Commercial Vehicle Group, Inc.",2018,8,68
InVivo Therapeutics Holdings Corp.,2018,1,3
Boeing Company (The),2018,8,74
"TechTarget, Inc.",2018,7,47
"OpGen, Inc.",2018,2,13
"bluebird bio, Inc.",2018,1,1
"Inogen, Inc",2018,2,15
Prestige Consumer Healthcare Inc.,2018,8,71
ZAGG Inc,2018,9,85
"Neenah, Inc.",2018,8,66
"Ormat Technologies, Inc.",2018,6,31
"Amphastar Pharmaceuticals, Inc.",2018,1,5
Kentucky First Federal Bancorp,2018,3,18
OHA Investment Corporation,2018,5,28
"ExlService Holdings, Inc.",2018,7,51
"Digital Realty Trust, Inc.",2018,7,42
CubeSmart,2018,10,96
Diamondrock Hospitality Company,2018,10,99
"Pacific Biosciences of California, Inc.",2018,8,71
"Comstock Holding Companies, Inc.",2018,10,93
Las Vegas Sands Corp.,2018,10,98
"Athenex, Inc.",2018,1,1
Sotherly Hotels Inc.,2018,10,99
"Manitex International, Inc.",2018,8,68
"Houlihan Lokey, Inc.",2018,5,25
LHC Group,2018,2,9
"Tableau Software, Inc.",2018,7,50
BankFinancial Corporation,2018,8,71
"Consolidated Communications Holdings, Inc.",2018,7,56
"ARC Document Solutions, Inc.",2018,7,59
"Eiger BioPharmaceuticals, Inc.",2018,1,5
Zovio Inc.,2018,7,45
"ConforMIS, Inc.",2018,2,14
Celanese Corporation,2018,8,66
"LiqTech International, Inc.",2018,8,69
Huntsman Corporation,2018,8,66
Dolby Laboratories,2018,7,50
"Spirit Realty Capital, Inc.",2018,10,94
"Camber Energy, Inc.",2018,6,34
WEX Inc.,2018,7,57
"Green Plains, Inc.",2018,6,38
"ServiceSource International, Inc.",2018,7,51
Lazard Ltd.,2018,8,71
"Castle Brands, Inc.",2018,9,90
Brightcove Inc.,2018,7,48
Anavex Life Sciences Corp.,2018,1,2
"EyePoint Pharmaceuticals, Inc.",2018,1,5
"Sonos, Inc.",2018,7,55
"Summer Infant, Inc.",2018,9,88
"GTT Communications, Inc.",2018,7,42
"Parke Bancorp, Inc.",2018,3,18
Aquantia Corp.,2018,8,61
"Builders FirstSource, Inc.",2018,8,71
"Omega Flex, Inc.",2018,8,69
Zumiez Inc.,2018,9,87
"Core-Mark Holding Company, Inc.",2018,9,92
"Waste Connections, Inc.",2018,8,79
"Citi Trends, Inc.",2018,9,87
Everi Holdings Inc.,2018,8,71
Designer Brands Inc.,2018,9,85
Select Medical Holdings Corporation,2018,2,9
Cooper-Standard Holdings Inc.,2018,8,68
"Treehouse Foods, Inc.",2018,9,90
"Freightcar America, Inc.",2018,6,36
Kraton Corporation,2018,8,66
"Penumbra, Inc.",2018,2,14
Gladstone Investment Corporation,2018,5,28
Akers Biosciences Inc.,2018,8,71
Eagle Bulk Shipping Inc.,2018,8,82
"Albireo Pharma, Inc.",2018,1,6
Global Partners LP,2018,6,36
Community Bankers Trust Corporation.,2018,3,19
"Ruth&#39;s Hospitality Group, Inc.",2018,10,97
"CF Industries Holdings, Inc.",2018,6,38
RBC Bearings Incorporated,2018,8,74
iRadimed Corporation,2018,2,11
"Southern National Bancorp of Virginia, Inc.",2018,3,20
MagnaChip Semiconductor Corporation,2018,8,60
"AVEO Pharmaceuticals, Inc.",2018,1,1
BlackRock Capital Investment Corporation,2018,5,28
"NantKwest, Inc.",2018,1,1
Duke Energy Corporation,2018,6,30
"Altimmune, Inc.",2018,1,2
Genco Shipping & Trading Limited,2018,8,82
India Globalization Capital Inc.,2018,2,12
Gamestop Corporation,2018,9,85
"Roan Resources, Inc.",2018,8,71
"NanoVibronix, Inc.",2018,2,15
"Xencor, Inc.",2018,1,6
"Facebook, Inc.",2018,7,47
"TrueCar, Inc.",2018,8,83
"Palo Alto Networks, Inc.",2018,7,50
"Ooma, Inc.",2018,7,48
"Workday, Inc.",2018,7,50
"Adamas Pharmaceuticals, Inc.",2018,1,5
"Boise Cascade, L.L.C.",2018,8,67
"Home BancShares, Inc.",2018,3,20
"Fidelity National Financial, Inc.",2018,5,24
Brookdale Senior Living Inc.,2018,2,10
Exantas Capital Corp.,2018,5,29
"eHealth, Inc.",2018,2,8
SemiLEDS Corporation,2018,8,60
"Casa Systems, Inc.",2018,7,48
"Crocs, Inc.",2018,9,85
"Coda Octopus Group, Inc.",2018,8,73
"Clear Channel Outdoor Holdings, Inc.",2018,7,42
"Live Nation Entertainment, Inc.",2018,7,46
"Leidos Holdings, Inc.",2018,8,74
"Magyar Bancorp, Inc.",2018,8,71
"Aerie Pharmaceuticals, Inc.",2018,1,5
DCP Midstream LP,2018,6,35
PotlatchDeltic Corporation,2018,6,38
"H&E Equipment Services, Inc.",2018,8,71
"Calumet Specialty Products Partners, L.P.",2018,6,36
"Carbonite, Inc.",2018,7,50
"ChemoCentryx, Inc.",2018,1,6
"CatchMark Timber Trust, Inc.",2018,6,38
"Aldeyra Therapeutics, Inc.",2018,1,6
Oracle Corporation,2018,7,48
"Celsius Holdings, Inc.",2018,9,89
General Finance Corporation,2018,8,65
Limoneira Co,2018,6,38
Yelp Inc.,2018,7,47
Compass Diversified Holdings,2018,9,88
"Cara Therapeutics, Inc.",2018,1,5
Vanda Pharmaceuticals Inc.,2018,8,71
"CorEnergy Infrastructure Trust, Inc.",2018,10,94
"22nd Century Group, Inc",2018,9,89
"KalVista Pharmaceuticals, Inc.",2018,1,5
"Cancer Genetics, Inc.",2018,2,13
"InnerWorkings, Inc.",2018,7,59
"Alphatec Holdings, Inc.",2018,2,14
Rosetta Stone,2018,7,55
GW Pharmaceuticals Plc,2018,1,5
"ShotSpotter, Inc.",2018,7,56
"EPAM Systems, Inc.",2018,7,51
Splunk Inc.,2018,7,48
"Taronis Technologies, Inc.",2018,8,76
China XD Plastics Company Limited,2018,8,69
"PGT Innovations, Inc.",2018,8,67
"Qurate Retail, Inc.",2018,7,55
"Instructure, Inc.",2018,7,51
"Genius Brands International, Inc.",2018,7,55
Intrexon Corporation,2018,9,89
"Creative Realities, Inc.",2018,7,50
"Mellanox Technologies, Ltd.",2018,7,56
"Supernus Pharmaceuticals, Inc.",2018,1,4
Houston Wire & Cable Company,2018,8,64
"Dunkin&#39; Brands Group, Inc.",2018,10,97
"Neuralstem, Inc.",2018,1,4
"IT Tech Packaging, Inc.",2018,6,39
"Bellicum Pharmaceuticals, Inc.",2018,1,2
"Reata Pharmaceuticals, Inc.",2018,1,6
Hanesbrands Inc.,2018,9,86
"Proteon Therapeutics, Inc.",2018,8,71
"Harrow Health, Inc.",2018,1,4
"Vitamin Shoppe, Inc",2018,9,91
"Healthcare Trust of America, Inc.",2018,2,10
Evercore Inc.,2018,5,25
"Varonis Systems, Inc.",2018,7,48
Primoris Services Corporation,2018,8,78
"Wyndham Destinations, Inc.",2018,10,100
ORBCOMM Inc.,2018,8,71
"ICF International, Inc.",2018,7,51
Allegiant Travel Company,2018,8,81
Aircastle Limited,2018,8,84
Enstar Group Limited,2018,5,24
"Innophos Holdings, Inc.",2018,8,66
Herc Holdings Inc.,2018,8,84
"BlackRock, Inc.",2018,5,25
"Spirit Aerosystems Holdings, Inc.",2018,8,71
"Chegg, Inc.",2018,7,45
Leaf Group Ltd.,2018,9,86
Primo Water Corporation,2018,9,92
Western Union Company (The),2018,7,55
"Amyris, Inc.",2018,9,89
"Finjan Holdings, Inc.",2018,7,54
"Globalstar, Inc.",2018,7,43
"Sonoma Pharmaceuticals, Inc.",2018,1,3
"Citizens Community Bancorp, Inc.",2018,3,19
"Concert Pharmaceuticals, Inc.",2018,1,5
"Athersys, Inc.",2018,1,2
Clean Energy Fuels Corp.,2018,8,76
Highpower International Inc,2018,8,64
"Remark Holdings, Inc.",2018,7,47
"Sally Beauty Holdings, Inc.",2018,8,71
ADMA Biologics Inc,2018,1,2
"AeroVironment, Inc.",2018,8,71
Myomo Inc.,2018,2,15
"Catalyst Pharmaceuticals, Inc.",2018,1,6
"AnaptysBio, Inc.",2018,1,6
"Willdan Group, Inc.",2018,8,79
"Etsy, Inc.",2018,9,86
"Quantenna Communications, Inc.",2018,7,48
BlackRock TCP Capital Corp.,2018,5,28
"FireEye, Inc.",2018,7,48
Owens Corning Inc,2018,8,64
"Trupanion, Inc.",2018,5,23
"Information Services Group, Inc.",2018,7,51
MV Oil Trust,2018,6,32
Great Lakes Dredge & Dock Corporation,2018,8,79
"Monaker Group, Inc.",2018,7,54
"Aerohive Networks, Inc.",2018,7,48
"Box, Inc.",2018,7,48
"Green Brick Partners, Inc.",2018,10,93
"Tetraphase Pharmaceuticals, Inc.",2018,1,2
"ServiceNow, Inc.",2018,7,48
"Cboe Global Markets, Inc.",2018,5,25
"Zafgen, Inc.",2018,1,5
"Synthesis Energy Systems, Inc.",2018,8,76
"Zogenix, Inc.",2018,1,5
"Telaria, Inc.",2018,7,50
CVR Energy Inc.,2018,6,36
"ChinaNet Online Holdings, Inc.",2018,7,54
Tennessee Valley Authority,2018,6,31
"Protagonist Therapeutics, Inc.",2018,1,2
"National CineMedia, Inc.",2018,7,46
"Aviat Networks, Inc.",2018,7,56
Saratoga Investment Corp,2018,8,71
"Ocean Power Technologies, Inc.",2018,8,76
TravelCenters of America LLC,2018,10,98
"Bridgeline Digital, Inc.",2018,7,47
"Wesco Aircraft Holdings, Inc.",2018,8,69
"People&#39;s United Financial, Inc.",2018,3,20
"U.S. Auto Parts Network, Inc.",2018,9,85
"Berry Global Group, Inc.",2018,8,66
"NanoViricides, Inc.",2018,1,2
Employers Holdings Inc,2018,5,22
Targa Resources Partners LP,2018,6,36
"Barings BDC, Inc.",2018,5,28
"HFF, Inc.",2018,7,53
"TriState Capital Holdings, Inc.",2018,3,19
TFS Financial Corporation,2018,3,18
Redfin Corporation,2018,7,53
"Broadridge Financial Solutions, Inc.",2018,7,58
PennantPark Investment Corporation,2018,5,28
"Cheniere Energy Partners, LP",2018,6,35
Conatus Pharmaceuticals Inc.,2018,1,6
"Ring Energy, Inc.",2018,6,33
"Ringcentral, Inc.",2018,7,50
TE Connectivity Ltd.,2018,8,64
Cinemark Holdings Inc,2018,7,46
"Greenlight Reinsurance, Ltd.",2018,5,24
Coupa Software Incorporated,2018,7,48
Green Dot Corporation,2018,7,57
Alpha and Omega Semiconductor Limited,2018,8,71
"iRhythm Technologies, Inc.",2018,2,7
Marin Software Incorporated,2018,7,50
"Archrock, Inc.",2018,8,72
"Targa Resources, Inc.",2018,6,36
"NovaBay Pharmaceuticals, Inc.",2018,1,3
"Howard Bancorp, Inc.",2018,3,20
"Bancorp of New Jersey, Inc",2018,3,19
"SELLAS Life Sciences Group, Inc.",2018,1,1
Bank Of New York Mellon Corporation (The),2018,5,25
Wabco Holdings Inc.,2018,8,68
"Limelight Networks, Inc.",2018,7,48
"Blueknight Energy Partners L.P., L.L.C.",2018,6,36
"China Advanced Construction Materials Group, Inc.",2018,6,39
"Gevo, Inc.",2018,9,89
"PROS Holdings, Inc.",2018,7,48
Resolute Forest Products Inc.,2018,8,66
Public Storage,2018,6,38
"Ocular Therapeutix, Inc.",2018,1,3
Tiptree Inc.,2018,5,24
The Blackstone Group L.P.,2018,5,26
"DHI Group, Inc.",2018,7,47
"One Stop Systems, Inc.",2018,8,71
"Diversified Restaurant Holdings, Inc.",2018,10,97
"TRACON Pharmaceuticals, Inc.",2018,1,1
Adesto Technologies Corporation,2018,8,63
"KAR Auction Services, Inc",2018,8,83
Vulcan Materials Company,2018,6,39
"Lumber Liquidators Holdings, Inc",2018,9,88
Main Street Capital Corporation,2018,5,28
"Pacira BioSciences, Inc.",2018,1,5
"FlexShopper, Inc.",2018,8,83
lululemon athletica inc.,2018,9,85
Genpact Limited,2018,7,51
"Envision Solar International, Inc.",2018,7,42
Realogy Holdings Corp.,2018,10,100
Pzena Investment Management Inc,2018,5,27
"The ONE Group Hospitality, Inc.",2018,10,97
"Dicerna Pharmaceuticals, Inc.",2018,1,2
"HCI Group, Inc.",2018,5,24
"Forum Energy Technologies, Inc.",2018,8,72
"First Financial Northwest, Inc.",2018,3,18
"Cornerstone OnDemand, Inc.",2018,7,48
"NanoString Technologies, Inc.",2018,2,13
"Dare Bioscience, Inc.",2018,8,71
CDW Corporation,2018,7,59
MYOS RENS Technology Inc.,2018,1,2
"Orion Group Holdings, Inc.",2018,8,79
Och-Ziff Capital Management Group LLC,2018,5,25
"Heritage-Crystal Clean, Inc.",2018,6,36
Bank of Marin Bancorp,2018,3,19
"Oaktree Capital Group, LLC",2018,5,26
"Evoke Pharma, Inc.",2018,1,4
Zymeworks Inc.,2018,1,1
"Nuverra Environmental Solutions, Inc.",2018,6,36
"Novus Therapeutics, Inc.",2018,1,5
"Aquinox Pharmaceuticals, Inc.",2018,1,5
"HubSpot, Inc.",2018,8,71
KKR & Co. Inc.,2018,5,26
Approach Resources Inc.,2018,6,33
"InterDigital, Inc.",2018,8,61
Forestar Group Inc,2018,10,94
"Calix, Inc",2018,8,63
"Franklin Financial Network, Inc.",2018,8,71
Retail Opportunity Investments Corp.,2018,10,94
Graphic Packaging Holding Company,2018,8,66
Kennedy-Wilson Holdings Inc.,2018,7,53
MSCI Inc,2018,5,25
"Synacor, Inc.",2018,7,48
"First Guaranty Bancshares, Inc.",2018,3,20
Titan Machinery Inc.,2018,8,65
"Restoration Robotics, Inc.",2018,8,71
"Orion Energy Systems, Inc.",2018,8,65
Chimera Investment Corporation,2018,5,29
LendingClub Corporation,2018,3,17
CorMedix Inc.,2018,1,3
"Q2 Holdings, Inc.",2018,7,58
"XpresSpa Group, Inc.",2018,8,84
American Water Works,2018,8,77
"IVERIC bio, Inc.",2018,1,1
"Allison Transmission Holdings, Inc.",2018,8,68
Ellington Financial Inc.,2018,8,71
"Apollo Global Management, LLC",2018,5,25
"AMC Entertainment Holdings, Inc.",2018,7,46
Container Store (The),2018,9,85
"Ampio Pharmaceuticals, Inc.",2018,1,5
"Maiden Holdings, Ltd.",2018,5,24
"Care.com, Inc.",2018,8,71
"Cocrystal Pharma, Inc.",2018,1,2
"MidWestOne Financial Group, Inc.",2018,3,19
"China Jo-Jo Drugstores, Inc.",2018,2,11
SRC Energy Inc.,2018,6,33
A.H. Belo Corporation,2018,8,71
Oaktree Specialty Lending Corporation,2018,5,28
Hillenbrand Inc,2018,8,69
Bridgford Foods Corporation,2018,9,92
Solar Capital Ltd.,2018,5,28
Avaya Holdings Corp.,2018,7,48
"Apple Hospitality REIT, Inc.",2018,10,99
Keurig Dr Pepper Inc.,2018,9,92
Iridium Communications Inc,2018,7,43
Tocagen Inc.,2018,1,1
Atlantic Power Corporation,2018,6,31
Briggs & Stratton Corporation,2018,8,69
"Flexion Therapeutics, Inc.",2018,1,5
"SolarEdge Technologies, Inc.",2018,8,75
"LogMein, Inc.",2018,7,50
Atomera Incorporated,2018,8,60
"Aileron Therapeutics, Inc.",2018,1,1
Colfax Corporation,2018,8,70
"On Deck Capital, Inc.",2018,3,17
Verso Corporation,2018,8,70
"Intrepid Potash, Inc",2018,6,39
"Energy Recovery, Inc.",2018,8,78
"Aerpio Pharmaceuticals, Inc.",2018,1,5
FS KKR Capital Corp.,2018,5,28
AquaVenture Holdings Limited,2018,8,76
"Sino-Global Shipping America, Ltd.",2018,8,82
AGNC Investment Corp.,2018,5,29
"Alder BioPharmaceuticals, Inc.",2018,8,71
"Western Midstream Partners, LP",2018,6,36
Travelport Worldwide Limited,2018,7,47
Fox Factory Holding Corp.,2018,8,68
"Iovance Biotherapeutics, Inc.",2018,1,1
