Name,Source,Sector,Industry
"Axcelis Technologies, Inc.",2018,6,60
"Meritor, Inc.",2018,6,64
The Medicines Company,2018,1,4
"Build-A-Bear Workshop, Inc.",2018,6,48
Integer Holdings Corporation,2018,2,12
"Lantronix, Inc.",2018,3,28
"Impinj, Inc.",2018,3,28
"Pinnacle Financial Partners, Inc.",2018,7,67
Quotient Technology Inc.,2018,3,15
"Tapestry, Inc.",2018,4,41
"OraSure Technologies, Inc.",2018,2,13
"TTM Technologies, Inc.",2018,5,42
Planet Green Holdings Corp,2018,6,58
"CBAK Energy Technology, Inc.",2018,6,58
"QuinStreet, Inc.",2018,3,17
"Chimerix, Inc.",2018,1,4
M B T Financial Corp,2018,7,67
"Model N, Inc.",2018,3,29
"Bemis Company, Inc.",2018,4,33
"Nasdaq, Inc.",2018,8,69
"PDF Solutions, Inc.",2018,6,48
"Comstock Mining, Inc.",2018,6,56
"Oil States International, Inc.",2018,9,82
"Yield10 Bioscience, Inc.",2018,4,32
Garmin Ltd.,2018,5,46
"FTE Networks, Inc.",2018,3,24
"NETGEAR, Inc.",2018,3,26
PolyOne Corporation,2018,6,64
Global Payments Inc.,2018,3,25
"Harvard Bioscience, Inc.",2018,2,13
"Catalyst Biosciences, Inc.",2018,1,4
Fluor Corporation,2018,9,81
"CryoPort, Inc.",2018,2,5
"Vmware, Inc.",2018,3,29
"Allscripts Healthcare Solutions, Inc.",2018,2,7
"Beacon Roofing Supply, Inc.",2018,6,61
Carnival Corporation,2018,10,96
"MacroGenics, Inc.",2018,1,4
"The Ensign Group, Inc.",2018,2,8
"Shutterfly, Inc.",2018,4,37
NewLink Genetics Corporation,2018,1,3
Principal Financial Group Inc,2018,8,74
"GSI Technology, Inc.",2018,5,43
Spire Inc.,2018,9,86
Magellan Midstream Partners L.P.,2018,6,50
Central Valley Community Bancorp,2018,7,67
ProAssurance Corporation,2018,8,74
"Hope Bancorp, Inc.",2018,7,67
"Flowers Foods, Inc.",2018,4,34
Marine Products Corporation,2018,10,97
Sierra Bancorp,2018,7,67
"Cyclacel Pharmaceuticals, Inc.",2018,6,48
"CenterPoint Energy, Inc.",2018,9,87
Black Hills Corporation,2018,9,86
"Onconova Therapeutics, Inc.",2018,1,4
"Overstock.com, Inc.",2018,4,37
Hornbeck Offshore Services,2018,9,82
Zion Oil & Gas Inc,2018,9,83
"Genomic Health, Inc.",2018,2,14
"Synchronoss Technologies, Inc.",2018,3,28
"Sportsman&#39;s Warehouse Holdings, Inc.",2018,4,38
Ames National Corporation,2018,7,67
Galectin Therapeutics Inc.,2018,1,4
Northrop Grumman Corporation,2018,5,45
"Calavo Growers, Inc.",2018,4,34
"Bio-Path Holdings, Inc.",2018,1,3
"Capricor Therapeutics, Inc.",2018,1,3
International Tower Hill Mines Ltd,2018,6,56
Atlas Air Worldwide Holdings,2018,6,48
Crestwood Equity Partners LP,2018,9,87
"Fidelity National Information Services, Inc.",2018,3,25
"Prudential Financial, Inc.",2018,8,74
Seagate Technology PLC,2018,3,28
Brainstorm Cell Therapeutics Inc.,2018,1,3
"CBRE Group, Inc.",2018,8,71
Infinera Corporation,2018,3,28
Accuray Incorporated,2018,2,12
"Aevi Genomic Medicine, Inc.",2018,1,4
"Reeds, Inc.",2018,6,48
Willis Towers Watson Public Limited Company,2018,8,74
AmerisourceBergen Corporation (Holding Co),2018,2,6
"Cross Country Healthcare, Inc.",2018,3,20
Mastercard Incorporated,2018,3,25
Landmark Bancorp Inc.,2018,7,67
1st Constitution Bancorp (NJ),2018,7,67
"Nexstar Media Group, Inc.",2018,3,19
"NuVasive, Inc.",2018,2,12
AMN Healthcare Services Inc,2018,3,20
Gladstone Capital Corporation,2018,8,72
"Acuity Brands, Inc.",2018,6,61
Bunge Limited,2018,4,34
Asbury Automotive Group Inc,2018,10,97
"ForeScout Technologies, Inc.",2018,3,28
Insulet Corporation,2018,2,12
"Hennessy Advisors, Inc.",2018,8,68
"Aspen Aerogels, Inc.",2018,6,55
W.R. Berkley Corporation,2018,8,74
"Anthem, Inc.",2018,2,9
Houston American Energy Corporation,2018,9,83
CME Group Inc.,2018,8,69
Big 5 Sporting Goods Corporation,2018,4,38
K12 Inc,2018,3,16
"Madrigal Pharmaceuticals, Inc.",2018,6,47
"Western New England Bancorp, Inc.",2018,7,67
Encana Corporation,2018,9,85
"SITO Mobile, Ltd.",2018,3,29
"Applied Optoelectronics, Inc.",2018,5,42
"comScore, Inc.",2018,3,29
"Cogent Communications Holdings, Inc.",2018,3,29
"China HGS Real Estate, Inc.",2018,6,58
Advance Auto Parts Inc,2018,4,38
JetBlue Airways Corporation,2018,9,79
"Pluristem Therapeutics, Inc.",2018,1,3
"LeMaitre Vascular, Inc.",2018,2,12
"Halozyme Therapeutics, Inc.",2018,1,3
iRobot Corporation,2018,4,35
Five Star Senior Living Inc.,2018,10,90
"Savara, Inc.",2018,1,4
Gold Resource Corporation,2018,6,56
"Energy Transfer Operating, L.P.",2018,9,87
MGE Energy Inc.,2018,9,86
"RigNet, Inc.",2018,9,82
ConocoPhillips,2018,9,85
United States Steel Corporation,2018,6,56
Northrim BanCorp Inc,2018,7,67
Nabors Industries Ltd.,2018,9,82
EnPro Industries,2018,6,57
Westwood Holdings Group Inc,2018,6,48
"XPO Logistics, Inc.",2018,9,79
"J.C. Penney Company, Inc. Holding Company",2018,4,37
Verint Systems Inc.,2018,3,28
Comcast Corporation,2018,3,23
West Bancorporation,2018,7,67
"Riot Blockchain, Inc",2018,3,31
Cimarex Energy Co,2018,9,83
Plumas Bancorp,2018,7,67
"Computer Programs and Systems, Inc.",2018,2,7
"Commvault Systems, Inc.",2018,3,28
ChannelAdvisor Corporation,2018,3,29
"Banc of California, Inc.",2018,7,67
"Boingo Wireless, Inc.",2018,3,29
CarMax Inc,2018,10,97
"Radiant Logistics, Inc.",2018,9,79
Natural Resource Partners LP,2018,6,56
Triple-S Management Corporation,2018,2,9
"Red Robin Gourmet Burgers, Inc.",2018,10,94
CIT Group Inc (DEL),2018,8,73
"Safety Insurance Group, Inc.",2018,8,74
"Hawaiian Holdings, Inc.",2018,9,79
"Dorchester Minerals, L.P.",2018,9,84
"Sunworks, Inc.",2018,5,44
Cinedigm Corp,2018,3,19
Novagold Resources Inc.,2018,6,56
TD Ameritrade Holding Corporation,2018,8,69
"CEVA, Inc.",2018,5,43
"Hyster-Yale Materials Handling, Inc.",2018,6,64
"Wynn Resorts, Limited",2018,6,48
Oragenics Inc.,2018,1,4
Cytosorbents Corporation,2018,1,3
"FleetCor Technologies, Inc.",2018,3,26
Drive Shack Inc.,2018,10,95
"Five Prime Therapeutics, Inc.",2018,1,3
Whitestone REIT,2018,10,93
Oramed Pharmaceuticals Inc.,2018,1,4
"TIER REIT, Inc.",2018,10,93
Ares Management Corporation,2018,8,72
Synnex Corporation,2018,3,26
"Five Below, Inc.",2018,4,38
"Enanta Pharmaceuticals, Inc.",2018,1,4
"SCYNEXIS, Inc.",2018,1,4
"Alnylam Pharmaceuticals, Inc.",2018,6,48
"Amicus Therapeutics, Inc.",2018,1,4
"Provident Financial Services, Inc",2018,7,67
"Cardiovascular Systems, Inc.",2018,6,48
"PRA Group, Inc.",2018,8,77
Glaukos Corporation,2018,2,12
Potbelly Corporation,2018,10,94
HMS Holdings Corp,2018,2,9
"Codexis, Inc.",2018,1,1
"American Public Education, Inc.",2018,7,65
"Flanigan&#39;s Enterprises, Inc.",2018,10,94
"Tempur Sealy International, Inc.",2018,4,38
Virtusa Corporation,2018,3,22
Arlington Asset Investment Corp,2018,6,48
"Hudson Global, Inc.",2018,3,22
"RTW Retailwinds, Inc.",2018,4,37
"My Size, Inc.",2018,4,35
"Proofpoint, Inc.",2018,3,29
Western Alliance Bancorporation,2018,7,67
"TrovaGene, Inc.",2018,1,4
NF Energy Saving Corporation,2018,6,58
Axis Capital Holdings Limited,2018,8,74
"CareDx, Inc.",2018,2,13
"Crown Holdings, Inc.",2018,4,33
The Providence Service Corporation,2018,6,48
"Retail Properties of America, Inc.",2018,10,93
"Conn&#39;s, Inc.",2018,8,78
Spherix Incorporated,2018,3,31
"Marchex, Inc.",2018,6,48
"MediciNova, Inc.",2018,1,4
NeoPhotonics Corporation,2018,5,43
"Compass Minerals International, Inc.",2018,6,53
"Rexahn Pharmaceuticals, Inc.",2018,1,4
Piper Jaffray Companies,2018,8,69
Jazz Pharmaceuticals plc,2018,1,4
Ashford Hospitality Trust Inc,2018,10,95
Gladstone Commercial Corporation,2018,10,93
"Momenta Pharmaceuticals, Inc.",2018,1,4
"Liquidity Services, Inc.",2018,8,76
CounterPath Corporation,2018,3,28
"Endurance International Group Holdings, Inc.",2018,3,29
"Globus Medical, Inc.",2018,2,12
Luna Innovations Incorporated,2018,5,43
"Columbia Property Trust, Inc.",2018,10,91
Arbor Realty Trust,2018,8,72
Kronos Worldwide Inc,2018,6,53
"Nelnet, Inc.",2018,7,65
Oxford Square Capital Corp.,2018,8,72
Transdigm Group Incorporated,2018,6,63
Marlin Business Services Corp.,2018,8,78
"GTx, Inc.",2018,1,4
"Agile Therapeutics, Inc.",2018,1,4
"Fortinet, Inc.",2018,3,29
"MEI Pharma, Inc.",2018,1,3
Westlake Chemical Corporation,2018,6,53
Cimpress N.V,2018,4,36
"Select Bancorp, Inc.",2018,7,67
"Stemline Therapeutics, Inc.",2018,1,3
Hilltop Holdings Inc.,2018,7,67
"H&R Block, Inc.",2018,6,48
"Second Sight Medical Products, Inc.",2018,2,12
"Assurant, Inc.",2018,8,73
"Alimera Sciences, Inc.",2018,1,4
"Marinus Pharmaceuticals, Inc.",2018,1,4
"Portola Pharmaceuticals, Inc.",2018,1,4
"SiNtx Technologies, Inc.",2018,2,12
"Intercept Pharmaceuticals, Inc.",2018,1,4
"Intersect ENT, Inc.",2018,2,12
"Airgain, Inc.",2018,5,43
Gran Tierra Energy Inc.,2018,9,85
Applied Genetic Technologies Corporation,2018,1,3
"New York Mortgage Trust, Inc.",2018,8,72
Assured Guaranty Ltd.,2018,8,73
"Moneygram International, Inc.",2018,3,25
Cool Holdings Inc.,2018,6,48
Janus Henderson Group plc,2018,8,69
"First Solar, Inc.",2018,5,44
"Merrimack Pharmaceuticals, Inc.",2018,1,3
"Bank of the James Financial Group, Inc.",2018,7,67
"AngioDynamics, Inc.",2018,2,12
Energy Transfer L.P.,2018,9,87
Genworth Financial Inc,2018,8,74
"MarketAxess Holdings, Inc.",2018,8,69
"B&G Foods, Inc.",2018,4,34
Apollo Investment Corporation,2018,8,72
"WellCare Health Plans, Inc.",2018,2,8
"Cellectar Biosciences, Inc.",2018,1,3
"Blackbaud, Inc.",2018,3,16
"Ambarella, Inc.",2018,5,43
"Monolithic Power Systems, Inc.",2018,5,42
Acceleron Pharma Inc.,2018,1,3
"Immunic, Inc.",2018,1,3
"Hercules Capital, Inc.",2018,6,48
Regions Financial Corporation,2018,7,67
"Town Sports International Holdings, Inc.",2018,3,19
"Rocket Pharmaceuticals, Inc.",2018,1,3
"Dolphin Entertainment, Inc.",2018,3,19
NewMarket Corporation,2018,6,53
Halcon Resources Corporation,2018,9,85
"Greenhill & Co., Inc.",2018,8,68
"Holly Energy Partners, L.P.",2018,9,87
American Campus Communities Inc,2018,10,93
"T-Mobile US, Inc.",2018,3,23
Cohen & Steers Inc,2018,8,68
Mosaic Company (The),2018,4,34
Omeros Corporation,2018,1,4
Kite Realty Group Trust,2018,10,91
StoneMor Partners L.P.,2018,10,99
"RealPage, Inc.",2018,3,21
Lincoln Educational Services Corporation,2018,7,65
Domino&#39;s Pizza Inc,2018,10,94
Prospect Capital Corporation,2018,8,72
"Douglas Dynamics, Inc.",2018,6,57
Ares Capital Corporation,2018,8,72
"Hill International, Inc.",2018,9,81
"Medical Properties Trust, Inc.",2018,10,90
Otelco Inc.,2018,3,23
"W&T Offshore, Inc.",2018,6,48
"MaxLinear, Inc",2018,5,42
"Five9, Inc.",2018,3,29
"OptimumBank Holdings, Inc.",2018,7,67
"Morningstar, Inc.",2018,8,69
Extra Space Storage Inc,2018,10,93
"Profire Energy, Inc.",2018,6,64
Macquarie Infrastructure Corporation,2018,9,86
Huron Consulting Group Inc.,2018,3,22
"NeuroMetrix, Inc.",2018,2,12
"Spok Holdings, Inc.",2018,2,7
"Sierra Oncology, Inc.",2018,1,3
"Turning Point Brands, Inc.",2018,4,34
"Commercial Vehicle Group, Inc.",2018,6,64
InVivo Therapeutics Holdings Corp.,2018,2,12
Boeing Company (The),2018,5,45
"TechTarget, Inc.",2018,3,15
"OpGen, Inc.",2018,2,13
"bluebird bio, Inc.",2018,1,3
"Inogen, Inc",2018,2,12
Prestige Consumer Healthcare Inc.,2018,6,48
ZAGG Inc,2018,4,35
"Neenah, Inc.",2018,4,33
"Ormat Technologies, Inc.",2018,6,55
"Amphastar Pharmaceuticals, Inc.",2018,1,4
Kentucky First Federal Bancorp,2018,7,67
OHA Investment Corporation,2018,8,72
"ExlService Holdings, Inc.",2018,3,21
"Digital Realty Trust, Inc.",2018,10,91
CubeSmart,2018,10,91
Diamondrock Hospitality Company,2018,10,95
"Pacific Biosciences of California, Inc.",2018,6,48
"Comstock Holding Companies, Inc.",2018,10,100
Las Vegas Sands Corp.,2018,3,18
"Athenex, Inc.",2018,1,3
Sotherly Hotels Inc.,2018,10,95
"Manitex International, Inc.",2018,6,57
"Houlihan Lokey, Inc.",2018,8,68
LHC Group,2018,2,8
"Tableau Software, Inc.",2018,3,29
BankFinancial Corporation,2018,7,66
"Consolidated Communications Holdings, Inc.",2018,3,23
"ARC Document Solutions, Inc.",2018,4,36
"Eiger BioPharmaceuticals, Inc.",2018,1,4
Zovio Inc.,2018,7,65
"ConforMIS, Inc.",2018,2,12
Celanese Corporation,2018,6,53
"LiqTech International, Inc.",2018,6,64
Huntsman Corporation,2018,6,53
Dolby Laboratories,2018,5,43
"Spirit Realty Capital, Inc.",2018,10,93
"Camber Energy, Inc.",2018,9,83
WEX Inc.,2018,3,26
"Green Plains, Inc.",2018,9,88
"ServiceSource International, Inc.",2018,3,22
Lazard Ltd.,2018,6,48
"Castle Brands, Inc.",2018,4,34
Brightcove Inc.,2018,3,29
Anavex Life Sciences Corp.,2018,1,4
"EyePoint Pharmaceuticals, Inc.",2018,1,4
"Sonos, Inc.",2018,5,43
"Summer Infant, Inc.",2018,4,41
"GTT Communications, Inc.",2018,3,29
"Parke Bancorp, Inc.",2018,7,67
Aquantia Corp.,2018,5,43
"Builders FirstSource, Inc.",2018,6,48
"Omega Flex, Inc.",2018,6,64
Zumiez Inc.,2018,4,37
"Core-Mark Holding Company, Inc.",2018,4,33
"Waste Connections, Inc.",2018,9,80
"Citi Trends, Inc.",2018,4,38
Everi Holdings Inc.,2018,6,48
Designer Brands Inc.,2018,4,38
Select Medical Holdings Corporation,2018,2,8
Cooper-Standard Holdings Inc.,2018,6,63
"Treehouse Foods, Inc.",2018,4,34
"Freightcar America, Inc.",2018,9,88
Kraton Corporation,2018,6,53
"Penumbra, Inc.",2018,2,12
Gladstone Investment Corporation,2018,8,72
Akers Biosciences Inc.,2018,6,48
Eagle Bulk Shipping Inc.,2018,9,80
"Albireo Pharma, Inc.",2018,1,4
Global Partners LP,2018,9,88
Community Bankers Trust Corporation.,2018,7,67
"Ruth&#39;s Hospitality Group, Inc.",2018,10,94
"CF Industries Holdings, Inc.",2018,9,88
RBC Bearings Incorporated,2018,6,63
iRadimed Corporation,2018,2,12
"Southern National Bancorp of Virginia, Inc.",2018,7,67
MagnaChip Semiconductor Corporation,2018,5,42
"AVEO Pharmaceuticals, Inc.",2018,1,3
BlackRock Capital Investment Corporation,2018,8,72
"NantKwest, Inc.",2018,1,3
Duke Energy Corporation,2018,9,86
"Altimmune, Inc.",2018,1,3
Genco Shipping & Trading Limited,2018,9,80
India Globalization Capital Inc.,2018,1,4
Gamestop Corporation,2018,4,35
"Roan Resources, Inc.",2018,6,48
"NanoVibronix, Inc.",2018,2,12
"Xencor, Inc.",2018,1,4
"Facebook, Inc.",2018,3,15
"TrueCar, Inc.",2018,8,76
"Palo Alto Networks, Inc.",2018,3,28
"Ooma, Inc.",2018,3,29
"Workday, Inc.",2018,3,29
"Adamas Pharmaceuticals, Inc.",2018,1,4
"Boise Cascade, L.L.C.",2018,6,62
"Home BancShares, Inc.",2018,7,67
"Fidelity National Financial, Inc.",2018,8,74
Brookdale Senior Living Inc.,2018,10,90
Exantas Capital Corp.,2018,8,72
"eHealth, Inc.",2018,2,6
SemiLEDS Corporation,2018,5,42
"Casa Systems, Inc.",2018,3,28
"Crocs, Inc.",2018,4,38
"Coda Octopus Group, Inc.",2018,5,46
"Clear Channel Outdoor Holdings, Inc.",2018,3,19
"Live Nation Entertainment, Inc.",2018,3,19
"Leidos Holdings, Inc.",2018,5,45
"Magyar Bancorp, Inc.",2018,6,48
"Aerie Pharmaceuticals, Inc.",2018,1,4
DCP Midstream LP,2018,9,87
PotlatchDeltic Corporation,2018,10,98
"H&E Equipment Services, Inc.",2018,6,48
"Calumet Specialty Products Partners, L.P.",2018,9,88
"Carbonite, Inc.",2018,3,29
"ChemoCentryx, Inc.",2018,1,4
"CatchMark Timber Trust, Inc.",2018,10,98
"Aldeyra Therapeutics, Inc.",2018,1,4
Oracle Corporation,2018,3,28
"Celsius Holdings, Inc.",2018,4,34
General Finance Corporation,2018,6,61
Limoneira Co,2018,10,98
Yelp Inc.,2018,3,15
Compass Diversified Holdings,2018,4,41
"Cara Therapeutics, Inc.",2018,1,4
Vanda Pharmaceuticals Inc.,2018,6,48
"CorEnergy Infrastructure Trust, Inc.",2018,10,92
"22nd Century Group, Inc",2018,4,32
"KalVista Pharmaceuticals, Inc.",2018,1,4
"Cancer Genetics, Inc.",2018,2,13
"InnerWorkings, Inc.",2018,4,36
"Alphatec Holdings, Inc.",2018,2,12
Rosetta Stone,2018,3,16
GW Pharmaceuticals Plc,2018,1,4
"ShotSpotter, Inc.",2018,3,27
"EPAM Systems, Inc.",2018,3,22
Splunk Inc.,2018,3,28
"Taronis Technologies, Inc.",2018,6,56
China XD Plastics Company Limited,2018,6,64
"PGT Innovations, Inc.",2018,6,62
"Qurate Retail, Inc.",2018,6,51
"Instructure, Inc.",2018,3,16
"Genius Brands International, Inc.",2018,4,41
Intrexon Corporation,2018,1,3
"Creative Realities, Inc.",2018,3,29
"Mellanox Technologies, Ltd.",2018,3,28
"Supernus Pharmaceuticals, Inc.",2018,1,4
Houston Wire & Cable Company,2018,6,61
"Dunkin&#39; Brands Group, Inc.",2018,10,94
"Neuralstem, Inc.",2018,1,4
"IT Tech Packaging, Inc.",2018,6,54
"Bellicum Pharmaceuticals, Inc.",2018,1,3
"Reata Pharmaceuticals, Inc.",2018,1,4
Hanesbrands Inc.,2018,4,41
"Proteon Therapeutics, Inc.",2018,6,48
"Harrow Health, Inc.",2018,1,4
"Vitamin Shoppe, Inc",2018,4,39
"Healthcare Trust of America, Inc.",2018,10,91
Evercore Inc.,2018,8,68
"Varonis Systems, Inc.",2018,3,28
Primoris Services Corporation,2018,9,81
"Wyndham Destinations, Inc.",2018,10,95
ORBCOMM Inc.,2018,6,47
"ICF International, Inc.",2018,3,22
Allegiant Travel Company,2018,9,79
Aircastle Limited,2018,10,92
Enstar Group Limited,2018,8,74
"Innophos Holdings, Inc.",2018,6,53
Herc Holdings Inc.,2018,6,61
"BlackRock, Inc.",2018,8,69
"Spirit Aerosystems Holdings, Inc.",2018,6,47
"Chegg, Inc.",2018,3,29
Leaf Group Ltd.,2018,3,17
Primo Water Corporation,2018,4,37
Western Union Company (The),2018,3,25
"Amyris, Inc.",2018,1,1
"Finjan Holdings, Inc.",2018,3,31
"Globalstar, Inc.",2018,3,24
"Sonoma Pharmaceuticals, Inc.",2018,2,12
"Citizens Community Bancorp, Inc.",2018,7,67
"Concert Pharmaceuticals, Inc.",2018,1,4
"Athersys, Inc.",2018,1,3
Clean Energy Fuels Corp.,2018,9,86
Highpower International Inc,2018,6,58
"Remark Holdings, Inc.",2018,3,29
"Sally Beauty Holdings, Inc.",2018,6,48
ADMA Biologics Inc,2018,1,3
"AeroVironment, Inc.",2018,6,48
Myomo Inc.,2018,2,12
"Catalyst Pharmaceuticals, Inc.",2018,1,4
"AnaptysBio, Inc.",2018,1,4
"Willdan Group, Inc.",2018,9,81
"Etsy, Inc.",2018,4,37
"Quantenna Communications, Inc.",2018,5,43
BlackRock TCP Capital Corp.,2018,8,72
"FireEye, Inc.",2018,3,28
Owens Corning Inc,2018,6,57
"Trupanion, Inc.",2018,2,6
"Information Services Group, Inc.",2018,3,22
MV Oil Trust,2018,9,84
Great Lakes Dredge & Dock Corporation,2018,9,81
"Monaker Group, Inc.",2018,6,51
"Aerohive Networks, Inc.",2018,3,28
"Box, Inc.",2018,3,28
"Green Brick Partners, Inc.",2018,10,100
"Tetraphase Pharmaceuticals, Inc.",2018,1,4
"ServiceNow, Inc.",2018,3,21
"Cboe Global Markets, Inc.",2018,8,69
"Zafgen, Inc.",2018,1,4
"Synthesis Energy Systems, Inc.",2018,6,56
"Zogenix, Inc.",2018,1,4
"Telaria, Inc.",2018,3,29
CVR Energy Inc.,2018,9,88
"ChinaNet Online Holdings, Inc.",2018,3,31
Tennessee Valley Authority,2018,9,86
"Protagonist Therapeutics, Inc.",2018,1,3
"National CineMedia, Inc.",2018,3,19
"Aviat Networks, Inc.",2018,3,24
Saratoga Investment Corp,2018,8,72
"Ocean Power Technologies, Inc.",2018,5,45
TravelCenters of America LLC,2018,9,89
"Bridgeline Digital, Inc.",2018,3,21
"Wesco Aircraft Holdings, Inc.",2018,6,60
"People&#39;s United Financial, Inc.",2018,7,67
"U.S. Auto Parts Network, Inc.",2018,4,35
"Berry Global Group, Inc.",2018,6,59
"NanoViricides, Inc.",2018,1,4
Employers Holdings Inc,2018,8,74
Targa Resources Partners LP,2018,9,87
"Barings BDC, Inc.",2018,8,72
"HFF, Inc.",2018,8,71
"TriState Capital Holdings, Inc.",2018,7,67
TFS Financial Corporation,2018,7,67
Redfin Corporation,2018,8,75
"Broadridge Financial Solutions, Inc.",2018,8,69
PennantPark Investment Corporation,2018,8,72
"Cheniere Energy Partners, LP",2018,9,87
Conatus Pharmaceuticals Inc.,2018,1,4
"Ring Energy, Inc.",2018,9,83
"Ringcentral, Inc.",2018,3,29
TE Connectivity Ltd.,2018,6,57
Cinemark Holdings Inc,2018,3,19
"Greenlight Reinsurance, Ltd.",2018,8,74
Coupa Software Incorporated,2018,3,28
Green Dot Corporation,2018,3,25
Alpha and Omega Semiconductor Limited,2018,6,48
"iRhythm Technologies, Inc.",2018,2,7
Marin Software Incorporated,2018,3,29
"Archrock, Inc.",2018,9,82
"Targa Resources, Inc.",2018,9,87
"NovaBay Pharmaceuticals, Inc.",2018,2,12
"Howard Bancorp, Inc.",2018,7,67
"Bancorp of New Jersey, Inc",2018,7,67
"SELLAS Life Sciences Group, Inc.",2018,1,3
Bank Of New York Mellon Corporation (The),2018,7,67
Wabco Holdings Inc.,2018,6,63
"Limelight Networks, Inc.",2018,3,29
"Blueknight Energy Partners L.P., L.L.C.",2018,9,87
"China Advanced Construction Materials Group, Inc.",2018,6,64
"Gevo, Inc.",2018,9,88
"PROS Holdings, Inc.",2018,3,21
Resolute Forest Products Inc.,2018,6,53
Public Storage,2018,10,91
"Ocular Therapeutix, Inc.",2018,1,4
Tiptree Inc.,2018,8,73
The Blackstone Group L.P.,2018,8,72
"DHI Group, Inc.",2018,3,17
"One Stop Systems, Inc.",2018,6,48
"Diversified Restaurant Holdings, Inc.",2018,10,94
"TRACON Pharmaceuticals, Inc.",2018,1,3
Adesto Technologies Corporation,2018,5,43
"KAR Auction Services, Inc",2018,8,76
Vulcan Materials Company,2018,9,80
"Lumber Liquidators Holdings, Inc",2018,4,38
Main Street Capital Corporation,2018,8,72
"Pacira BioSciences, Inc.",2018,1,4
"FlexShopper, Inc.",2018,8,76
lululemon athletica inc.,2018,4,38
Genpact Limited,2018,3,22
"Envision Solar International, Inc.",2018,5,44
Realogy Holdings Corp.,2018,8,75
Pzena Investment Management Inc,2018,8,69
"The ONE Group Hospitality, Inc.",2018,10,94
"Dicerna Pharmaceuticals, Inc.",2018,1,3
"HCI Group, Inc.",2018,8,73
"Forum Energy Technologies, Inc.",2018,9,82
"First Financial Northwest, Inc.",2018,7,67
"Cornerstone OnDemand, Inc.",2018,3,28
"NanoString Technologies, Inc.",2018,2,13
"Dare Bioscience, Inc.",2018,6,48
CDW Corporation,2018,3,26
MYOS RENS Technology Inc.,2018,1,4
"Orion Group Holdings, Inc.",2018,9,81
Och-Ziff Capital Management Group LLC,2018,8,72
"Heritage-Crystal Clean, Inc.",2018,9,80
Bank of Marin Bancorp,2018,7,67
"Oaktree Capital Group, LLC",2018,8,72
"Evoke Pharma, Inc.",2018,1,4
Zymeworks Inc.,2018,1,3
"Nuverra Environmental Solutions, Inc.",2018,9,83
"Novus Therapeutics, Inc.",2018,1,4
"Aquinox Pharmaceuticals, Inc.",2018,1,4
"HubSpot, Inc.",2018,6,47
KKR & Co. Inc.,2018,8,72
Approach Resources Inc.,2018,9,83
"InterDigital, Inc.",2018,5,43
Forestar Group Inc,2018,10,100
"Calix, Inc",2018,5,43
"Franklin Financial Network, Inc.",2018,6,48
Retail Opportunity Investments Corp.,2018,10,93
Graphic Packaging Holding Company,2018,6,59
Kennedy-Wilson Holdings Inc.,2018,8,71
MSCI Inc,2018,8,69
"Synacor, Inc.",2018,3,29
"First Guaranty Bancshares, Inc.",2018,7,67
Titan Machinery Inc.,2018,10,97
"Restoration Robotics, Inc.",2018,6,48
"Orion Energy Systems, Inc.",2018,6,61
Chimera Investment Corporation,2018,8,72
LendingClub Corporation,2018,8,78
CorMedix Inc.,2018,1,4
"Q2 Holdings, Inc.",2018,3,28
"XpresSpa Group, Inc.",2018,10,96
American Water Works,2018,9,86
"IVERIC bio, Inc.",2018,1,4
"Allison Transmission Holdings, Inc.",2018,6,63
Ellington Financial Inc.,2018,6,48
"Apollo Global Management, LLC",2018,8,72
"AMC Entertainment Holdings, Inc.",2018,3,19
Container Store (The),2018,4,38
"Ampio Pharmaceuticals, Inc.",2018,1,4
"Maiden Holdings, Ltd.",2018,8,74
"Care.com, Inc.",2018,6,48
"Cocrystal Pharma, Inc.",2018,1,4
"MidWestOne Financial Group, Inc.",2018,7,67
"China Jo-Jo Drugstores, Inc.",2018,1,2
SRC Energy Inc.,2018,9,83
A.H. Belo Corporation,2018,6,47
Oaktree Specialty Lending Corporation,2018,8,72
Hillenbrand Inc,2018,6,59
Bridgford Foods Corporation,2018,4,34
Solar Capital Ltd.,2018,8,72
Avaya Holdings Corp.,2018,3,21
"Apple Hospitality REIT, Inc.",2018,10,95
Keurig Dr Pepper Inc.,2018,4,33
Iridium Communications Inc,2018,3,24
Tocagen Inc.,2018,1,3
Atlantic Power Corporation,2018,9,86
Briggs & Stratton Corporation,2018,6,57
"Flexion Therapeutics, Inc.",2018,1,4
"SolarEdge Technologies, Inc.",2018,5,44
"LogMein, Inc.",2018,3,29
Atomera Incorporated,2018,5,43
"Aileron Therapeutics, Inc.",2018,1,3
Colfax Corporation,2018,6,55
"On Deck Capital, Inc.",2018,8,78
Verso Corporation,2018,6,54
"Intrepid Potash, Inc",2018,6,53
"Energy Recovery, Inc.",2018,6,55
"Aerpio Pharmaceuticals, Inc.",2018,1,4
FS KKR Capital Corp.,2018,8,72
AquaVenture Holdings Limited,2018,6,56
"Sino-Global Shipping America, Ltd.",2018,2,5
AGNC Investment Corp.,2018,8,72
"Alder BioPharmaceuticals, Inc.",2018,6,48
"Western Midstream Partners, LP",2018,9,87
Travelport Worldwide Limited,2018,3,29
Fox Factory Holding Corp.,2018,6,64
"Iovance Biotherapeutics, Inc.",2018,1,3
