CIK,Year,Industry,similarity
1012019,2012,14,0.30928860064732283
1012019,2012,14,0.3041597553337118
1012019,2013,14,0.28579429219071767
1012019,2013,14,0.29184906031377433
1012019,2014,14,0.2788731821377464
1012019,2014,14,0.28295566271056144
1000045,2007,15,0.17865628077273352
1000045,2008,15,0.17478550513329139
1000045,2009,15,0.18713090200907037
1000045,2010,15,0.17766701550044572
1000045,2011,15,0.18572719034361748
1000045,2012,15,0.1943973874258861
1000045,2013,15,0.18072173634182784
1000045,2014,15,0.17860443341265392
1000045,2015,15,0.16096158565857227
1000045,2016,15,0.16509779273448683
1000045,2017,15,0.14525676653144265
1000228,2007,15,0.22190659102011034
1000228,2008,15,0.21856757333782825
1000228,2009,15,0.20155146398146598
1000228,2010,15,0.20014960494544845
1000228,2011,15,0.20195815784201118
1000228,2012,15,0.20748708762378576
1000228,2013,15,0.21722572686400665
1000228,2014,15,0.22961333135310658
1000228,2015,15,0.21306482504070293
1000228,2016,15,0.21157343472410647
1000228,2017,15,0.20290843529126915
1000230,2007,15,0.28215676038251686
1000230,2008,15,0.3214789418788147
1000230,2009,15,0.3228445997203569
1000230,2010,15,0.35331816372495717
1000230,2011,15,0.35454322325344423
1000230,2011,15,0.3652810446596412
1000230,2012,15,0.3481496377807927
1000230,2013,15,0.35673789759942326
1000230,2015,15,0.3605086153045133
1000230,2015,15,0.4726980963787962
1000230,2016,15,0.3533902828978219
1000230,2017,15,0.35381322671810606
1000694,2007,15,0.08856471873706977
1000694,2008,15,0.09431275162054695
1000694,2009,15,0.10139668996074278
1000694,2010,15,0.11107362709759386
1000694,2011,15,0.12599010340157607
1000694,2012,15,0.12279688890499894
1000694,2013,15,0.13825419569860062
1000694,2014,15,0.12967503101509908
1000694,2015,15,0.12485690916455304
1000694,2016,15,0.12460068056405457
1000694,2017,15,0.12527689062890646
1001082,2007,15,0.5561030857163128
1001082,2008,15,0.9805995949989945
1001082,2009,15,0.9875185344194491
1001082,2010,15,0.9887253821345734
1001082,2011,15,0.9862211451043102
1001082,2012,15,0.9855706462498587
1001082,2013,15,0.976806031971939
1001082,2014,15,0.940720659572327
1001082,2015,15,0.5691181070784967
1001082,2016,15,0.5483900665734057
1001082,2017,15,0.508123416602396
1001115,2007,15,0.3554949043103615
1001115,2008,15,0.34882613752360053
1001115,2009,15,0.3377964848967907
1001115,2010,15,0.3484183382383204
1001115,2011,15,0.3431373959993991
1001115,2012,15,0.308743587253297
1001115,2013,15,0.2857157977271617
1001115,2014,15,0.29804043046375167
1001115,2015,15,0.29441445281425227
1001115,2017,15,0.30989024570681817
1001171,2008,15,0.24548105337162124
1001171,2009,15,0.18990068644051858
1001171,2010,15,0.19557785264564553
1001171,2011,15,0.21186092925770947
1001171,2012,15,0.2298847376487864
1001171,2013,15,0.24552089148358072
1001171,2014,15,0.262907066525781
1001171,2015,15,0.278816116487719
1001171,2016,15,0.28621406235835983
1001171,2017,15,0.2778105232989635
1001233,2007,15,0.19063217689050965
1001233,2008,15,0.1961087763727675
1001233,2009,15,0.1928061462805399
1001233,2010,15,0.18175619947175703
1001233,2011,15,0.17008479593450337
1001233,2012,15,0.15226297911912298
1001233,2013,15,0.13946943402826034
1001233,2014,15,0.12654169442053206
1001233,2015,15,0.11414783778789386
1001233,2016,15,0.10827945423942273
1001233,2017,15,0.11296175809251971
1001258,2008,15,0.2245423361835833
1001258,2008,15,0.22564626185381104
1001258,2009,15,0.21763051083790758
1001258,2010,15,0.22352198501206935
1001258,2012,15,0.17259873128797468
1001258,2012,15,0.20873805011813273
1001258,2014,15,0.2137607352245292
1001258,2014,15,0.19477473127303485
1001258,2015,15,0.19608999200514843
1001258,2017,15,0.19563506086393442
1001258,2017,15,0.19871167853168922
1001316,2008,15,0.18925456942096988
1001316,2009,15,0.18267862687825856
1001316,2010,15,0.18927292739171883
1001316,2011,15,0.22436532241882143
1001316,2012,15,0.21724728941193266
1001316,2013,15,0.22346218109356333
1001316,2014,15,0.23716821090216936
1001316,2015,15,0.24230071409730022
1001316,2016,15,0.2681862916663584
1001316,2017,15,0.29592236307841957
1001385,2007,15,0.19176974690841778
1001385,2008,15,0.16846778616793057
1001385,2009,15,0.1692208253346601
1001385,2010,15,0.1544785356182172
1001385,2011,15,0.15023835374920114
1001385,2012,15,0.1458960626517207
1001385,2013,15,0.22742870264144607
1001385,2014,15,0.1426123231543383
1001385,2015,15,0.5496048336581715
1001385,2016,15,0.1641281523887748
1001902,2007,15,0.2239388508586173
1001902,2008,15,0.223500407619242
1001902,2009,15,0.2172043378201735
1001902,2010,15,0.19435511080257514
1001902,2011,15,0.18330065889771033
1001902,2012,15,0.17033617834114564
1001902,2013,15,0.17923797354218723
1001902,2014,15,0.1902353522422073
1001902,2015,15,0.18874752662093927
1001902,2016,15,0.19702760223042706
1001902,2017,15,0.20546393887995457
1001907,2007,15,0.21960598466528214
1001907,2008,15,0.2612901253580313
1001907,2009,15,0.2995516976701834
1001907,2010,15,0.3075878033452857
1001907,2011,15,0.332183323392669
1001907,2012,15,0.3724561440974643
1001907,2013,15,0.4020419248235646
1001907,2014,15,0.4505345627985352
1001907,2015,15,0.42582945478443734
1001907,2016,15,0.4187550101543795
1001907,2017,15,0.40422080059270105
1002047,2007,15,0.19603200185288536
1002047,2008,15,0.18982767782373094
1002047,2009,15,0.13249613065910382
1002047,2010,15,0.17441506946107835
1002047,2011,15,0.1565389511602214
1002047,2012,15,0.1746625575948829
1002047,2013,15,0.171177592489235
1002047,2014,15,0.09969083641590558
1002047,2015,15,0.09363464039020596
1002047,2016,15,0.09735587172362681
1002047,2017,15,0.10935062064740891
1002135,2007,15,0.29365227831914237
1002135,2008,15,0.2843610985694118
1002135,2009,15,0.346835657218399
1002135,2010,15,0.48557229276978947
1002135,2011,15,0.4695074355497278
1002135,2012,15,0.45616320194911686
1002135,2013,15,0.275728981214696
1002135,2014,15,0.27825518275280703
1002135,2015,15,0.2826106165190012
1002135,2016,15,0.27340968964795836
1002135,2017,15,0.26348973872466225
1002517,2007,15,0.2732013292587194
1002517,2008,15,0.26898601745494816
1002517,2009,15,0.2605076741439647
1002517,2010,15,0.2641378799903013
1002517,2011,15,0.27940984187265
1002517,2012,15,0.2807344644367423
1002517,2013,15,0.2832556637250358
1002517,2014,15,0.22787216405974686
1002517,2015,15,0.23102575788218344
1002517,2016,15,0.2297640540498285
1002517,2017,15,0.2243505638006166
1002638,2007,15,0.35521013149090325
1002638,2008,15,0.35046206634958066
1002638,2009,15,0.3497143060345936
1002638,2010,15,0.3270915665583061
1002638,2011,15,0.30866459033816834
1002638,2012,15,0.30992825159546666
1002638,2013,15,0.29587345185844327
1002638,2014,15,0.2946414738173863
1002638,2015,15,0.28534438338760515
1002638,2016,15,0.3030224585066011
1002638,2017,15,0.3173893812339321
1003201,2008,15,0.33756396524673016
1003201,2010,15,0.34386902726541213
1003201,2011,15,0.31461668402752785
1003201,2012,15,0.46129488158250653
1003201,2013,15,0.42371792991523627
1003201,2014,15,0.4020471596450826
1003201,2015,15,0.5419093130291157
1003201,2016,15,0.3089698578837916
1003201,2017,15,0.5217101514940441
100378,2007,15,0.24957483347625478
100378,2008,15,0.24532653735946922
100378,2009,15,0.2392310534329828
100378,2010,15,0.24188935042311868
100378,2011,15,0.4607610850898283
100378,2012,15,0.22835643229865812
100378,2013,15,0.23971490775628562
100378,2014,15,0.2219398958003971
100378,2015,15,0.23319523239717327
100378,2016,15,0.2456943313217644
100378,2017,15,0.22538613641063496
1004702,2007,15,0.21476075956560708
1004702,2008,15,0.21061820500293876
1004702,2009,15,0.2053701616848078
1004702,2010,15,0.20632514222738
1004702,2011,15,0.2622940974148303
1004702,2012,15,0.2716030113545357
1004702,2013,15,0.29557176703602933
1004702,2014,15,0.3042590389051318
1004702,2015,15,0.2856476217611135
1004702,2016,15,0.2838268056373179
1004702,2017,15,0.31348598046043896
1004989,2007,15,0.4294776280063875
1004989,2008,15,0.5506554276727166
1004989,2009,15,0.41505248535809897
1004989,2010,15,0.4058491242838138
1004989,2011,15,0.40949642591057
1004989,2012,15,0.41921916241985957
1004989,2013,15,0.42348939908028427
1004989,2014,15,0.42559481110107417
1004989,2015,15,0.44160152948829945
1004989,2016,15,0.5256452565332245
1004989,2017,15,0.5359788671327224
100517,2007,15,0.3615859163991973
100517,2008,15,0.39297922681209657
100517,2009,15,0.2666219745247004
100517,2010,15,0.4483705598834473
100517,2011,15,0.4233887643413372
100517,2012,15,0.40556557874492705
100517,2013,15,0.08517816550938657
100517,2014,15,0.07855703439834513
100517,2015,15,0.07339167952737724
100517,2016,15,0.08099591172772803
100517,2017,15,0.10389457908687581
1005201,2007,15,0.14475554270523436
1005201,2008,15,0.1398431940191012
1005201,2009,15,0.1355967963185062
1005201,2010,15,0.14038085185789323
1005201,2011,15,0.10616879916190929
1005201,2012,15,0.10279676574462113
1005201,2013,15,0.1089517557636097
1005201,2014,15,0.16424946983983468
1005201,2015,15,0.18574352342967995
1005201,2016,15,0.1786362588915837
1005201,2017,15,0.1687725379621544
1005229,2007,15,0.25743376677931207
1005229,2008,15,0.26264309874521824
1005229,2009,15,0.27028245322497285
1005229,2010,15,0.2670374732736341
1005229,2011,15,0.2744532084581241
1005229,2012,15,0.5249641192868383
1005229,2013,15,0.27919835837784496
1005229,2014,15,0.2958860714494245
1005229,2015,15,0.29096454887657874
1005229,2016,15,0.2918266218743194
1005229,2017,15,0.2685204403782528
1005284,2007,15,0.25072497706570557
1005284,2007,15,0.25705017338143227
1005284,2008,15,0.24267231730401748
1005284,2008,15,0.25252137015845216
1005284,2009,15,0.2606730328236484
1005284,2009,15,0.25979468902764435
1005284,2010,15,0.12306327313912493
1005284,2010,15,0.1093629655909283
1005284,2011,15,0.2638258797536206
1005284,2011,15,0.25286995950002683
1005284,2012,15,0.24857087747716833
1005284,2012,15,0.2485912974612861
1005284,2013,15,0.24156395125341573
1005284,2013,15,0.23289094566976437
1005284,2014,15,0.22587893691212912
1005284,2014,15,0.21849713113852814
1005284,2015,15,0.2170868202689693
1005284,2015,15,0.22001770859617562
1005284,2016,15,0.19874665997159646
1005284,2016,15,0.2014177712471367
1005284,2017,15,0.20043346128293626
1005284,2017,15,0.19916423103043776
1005286,2007,15,0.26038093998107137
1005286,2009,15,0.24574876260685297
1005286,2010,15,0.2566921842955642
1005286,2011,15,0.2531434944984388
1005286,2012,15,0.2701816761216535
1005286,2013,15,0.24727606137281924
1005286,2014,15,0.250903139653795
1005286,2015,15,0.2627242113622653
1005286,2017,15,0.2712661282587169
1005409,2007,15,0.1344615884623624
1005409,2008,15,0.12551385753057984
1005409,2009,15,0.1131371309540984
1005409,2010,15,0.12645571181438647
1005409,2011,15,0.15777694149442842
1005409,2012,15,0.14229386934965868
1005409,2013,15,0.4989573862861728
1005409,2014,15,0.1839800566207563
1005409,2015,15,0.14992224371240526
1005409,2016,15,0.1340615728635972
1005409,2017,15,0.14037924314229666
1005757,2007,15,0.3499733054397718
1005757,2008,15,0.31298256493750487
1005757,2009,15,0.375846321677793
1005757,2010,15,0.3532177995887657
1005757,2011,15,0.3438776023516792
1005757,2012,15,0.36539768650628035
1005757,2013,15,0.4936913775494755
1005757,2014,15,0.5802054342207952
1005757,2015,15,0.5116341559244216
1005757,2016,15,0.46999745632079365
1005757,2017,15,0.5114998759515276
1006045,2007,15,0.27660102700419603
1006045,2008,15,0.25318295014705827
1006045,2009,15,0.2760642737428387
1006045,2010,15,0.2659012664411671
1006045,2011,15,0.17512263072773493
1006045,2012,15,0.1823746889443703
1006045,2013,15,0.19287699392855515
1006045,2014,15,0.19183160302499294
1006045,2015,15,0.17390478985072474
1006045,2016,15,0.16179332063754218
1006045,2017,15,0.1545202963611332
1006269,2007,15,0.5155700642682415
1006269,2008,15,0.4933786209057268
1006269,2009,15,0.4662531865457168
1006269,2010,15,0.45325812407178495
1006269,2011,15,0.4638511713343801
1006269,2012,15,0.360718935914675
1006269,2013,15,0.374937840900565
1006269,2014,15,0.37401529064294065
1006269,2015,15,0.3789720655820465
1006269,2016,15,0.38601906751737014
1006269,2017,15,0.3709561698305748
1007019,2007,15,0.33733912174965747
1007019,2008,15,0.3188972388260393
1007019,2009,15,0.34168753605039104
1007019,2010,15,0.33765056779211466
1007019,2011,15,0.42922658437432487
1007019,2012,15,0.2981700153409342
1007019,2013,15,0.2840313963796515
1007019,2014,15,0.2958817816883599
1007019,2015,15,0.38846768923638175
1007019,2016,15,0.40882897364809107
1007019,2017,15,0.3994316612455776
100716,2007,15,0.2511990321569176
100716,2008,15,0.25178494086924647
100716,2009,15,0.24331468614392157
100716,2010,15,0.23465090520295206
100716,2011,15,0.2465780734214096
100716,2012,15,0.24742310494579012
100716,2013,15,0.26087639155043757
100716,2014,15,0.25963228026818214
100716,2015,15,0.25843202121329023
100716,2016,15,0.2677396906431284
100716,2017,15,0.2557993577065886
1007273,2010,15,0.20934693654122638
1007273,2011,15,0.21479249302065895
1007273,2012,15,0.2133263019275865
1007273,2013,15,0.24205883766598713
1007273,2014,15,0.2484305759739743
1007273,2015,15,0.5142919217267155
1007273,2016,15,0.2188951459394769
1007273,2017,15,0.23910304913695668
1007330,2007,15,0.28439691823490043
1007330,2008,15,0.2949446644532825
1007330,2009,15,0.28366950134335933
1007330,2010,15,0.1585714506594105
1007330,2011,15,0.1485444795277868
1007330,2012,15,0.15994136653468197
1007330,2013,15,0.1466185620864815
1007330,2014,15,0.16083659869604283
1007330,2015,15,0.15659322199374043
1007330,2016,15,0.16339828369286738
1007330,2017,15,0.164058058570766
1007587,2007,15,0.27268668827610826
1007587,2008,15,0.276933116926132
1007587,2009,15,0.262873511865485
1007587,2010,15,0.27675880753169463
1007587,2011,15,0.2817879011072042
1007587,2012,15,0.2920838195931178
1007587,2013,15,0.2723620302181919
1007587,2014,15,0.25561707304202164
1007587,2015,15,0.25609705039831715
1007587,2016,15,0.28116126046498796
1007587,2017,15,0.27641903725084094
1008586,2007,15,0.15857330048640186
1008586,2008,15,0.16091671310471878
1008586,2009,15,0.1813510354676917
1008586,2010,15,0.16990472317252303
1008586,2011,15,0.18967934103119746
1008586,2012,15,0.22265898293482178
1008586,2013,15,0.1863629446928983
1008586,2014,15,0.18497482736519288
1008586,2015,15,0.292599383631772
1008586,2016,15,0.277921569796593
1008586,2017,15,0.26401777039308827
1008848,2007,15,0.161990435984274
1008848,2008,15,0.15440989064329244
1008848,2009,15,0.1652959961654034
1008848,2010,15,0.16006641006478595
1008848,2011,15,0.1693732420429317
1008848,2012,15,0.17607352566521756
1008848,2013,15,0.20315026051972015
1008848,2014,15,0.22370992047283184
1008848,2015,15,0.21224785624105952
1008848,2016,15,0.19999491745555573
1008848,2017,15,0.1886751809657322
1009759,2007,15,0.2616787087872481
1009759,2008,15,0.256135009244658
1009759,2009,15,0.2607893015475195
1009759,2010,15,0.24144483592056562
1009759,2011,15,0.27402085476195204
1009759,2012,15,0.27460708679034324
1009759,2013,15,0.25317594850433106
1009759,2014,15,0.26071336121157296
1009759,2015,15,0.25590826244864595
1009759,2016,15,0.24123849388516108
1009759,2017,15,0.24025386304175417
1009829,2007,15,0.41193505188336615
1009829,2008,15,0.41806026867261853
1009829,2009,15,0.39571086876843437
1009829,2010,15,0.39760775708197793
1009829,2011,15,0.5700333739465389
1009829,2012,15,0.4054507775924162
1009829,2013,15,0.4042273034914069
1009829,2014,15,0.4010915671312114
1009829,2015,15,0.40321611832207077
1009829,2016,15,0.4070303455794337
1009829,2017,15,0.48252573603265914
1010086,2007,15,0.07966517732456632
1010086,2008,15,0.5147812627209487
1010086,2009,15,0.07572385199823568
1010086,2010,15,0.08841878641752608
1010086,2011,15,0.11535175961972916
1010086,2012,15,0.12050681335106152
1010086,2013,15,0.1184046944447426
1010086,2014,15,0.17224301882006873
1010086,2015,15,0.17687461178568897
1010086,2016,15,0.1797361690775247
1010086,2017,15,0.15779815507504064
1010470,2007,15,0.15870537460979564
1010470,2008,15,0.1543194642224881
1010470,2009,15,0.1718342591194746
1010470,2010,15,0.19883440807600095
1010470,2011,15,0.18223855367830538
1010470,2012,15,0.19546919260047424
1010470,2013,15,0.1894445380307501
1010470,2014,15,0.1888546739633816
1010470,2015,15,0.19966041760495512
1010470,2016,15,0.1888485745765202
1010470,2017,15,0.19485180289104678
1010612,2007,15,0.27577746563166317
1010612,2008,15,0.2621908610146255
1010612,2009,15,0.26972300852522585
1010612,2010,15,0.26615377107014626
1010612,2011,15,0.2779298285666529
1010612,2012,15,0.28235512388319267
1010612,2013,15,0.27655826927370314
1010612,2014,15,0.2694248342272529
1010612,2015,15,0.26732105351368163
1010612,2016,15,0.2906654016034963
1010612,2017,15,0.2823178404981208
1011006,2007,15,0.47193895287920357
1011006,2008,15,0.52384852421619
1011006,2009,15,0.5487563610005456
1011006,2010,15,0.5814261475528293
1011006,2011,15,0.5679878886157297
1011006,2012,15,0.5566894505506773
1011006,2013,15,0.5315383302288336
1011006,2014,15,0.5241858565382645
1011006,2015,15,0.5045948099293366
1011006,2016,15,0.5337668906064544
101199,2007,15,0.33172292548427434
101199,2008,15,0.344014247063568
101199,2009,15,0.3176709679431642
101199,2010,15,0.32469405811627805
101199,2011,15,0.29812013888124866
101199,2012,15,0.3228188310901839
101199,2013,15,0.2629165786047014
101199,2014,15,0.27017347653110185
101199,2015,15,0.2741115938337159
101199,2016,15,0.2735345900327486
101199,2017,15,0.2677623681233475
1012019,2007,15,0.24141947243422107
1012019,2007,15,0.24255859385264228
1012019,2008,15,0.2448416141790241
1012019,2008,15,0.24523267876336036
1012019,2009,15,0.20029660099143676
1012019,2009,15,0.2020890507723817
1012019,2010,15,0.17523810186352584
1012019,2010,15,0.1752348952729937
1012019,2011,15,0.20393872193243773
1012019,2011,15,0.20317212002139703
1012019,2012,15,0.21021899384070614
1012019,2012,15,0.20369464480035182
1012019,2013,15,0.21757741950849063
1012019,2013,15,0.22095288579069106
1012019,2014,15,0.2291382996935604
1012019,2014,15,0.22633789392587525
1000045,2007,16,0.17476571812184863
1000045,2008,16,0.1671064461421121
1000045,2009,16,0.16641104962498046
1000045,2010,16,0.16992517731992332
1000045,2011,16,0.17321732116946684
1000045,2012,16,0.17691583003986863
1000045,2013,16,0.16471094578585427
1000045,2014,16,0.14794321991826648
1000045,2015,16,0.14949565071108215
1000045,2016,16,0.15298915338769908
1000045,2017,16,0.162416680308022
1000228,2007,16,0.14084805342406193
1000228,2008,16,0.13650091004418408
1000228,2009,16,0.1473012616440762
1000228,2010,16,0.15791341012186894
1000228,2011,16,0.16698748265169308
1000228,2012,16,0.17343620362212053
1000228,2013,16,0.17051974824453736
1000228,2014,16,0.18405785574035716
1000228,2015,16,0.15528618702767344
1000228,2016,16,0.15184675551844304
1000228,2017,16,0.15244625042577592
1000230,2007,16,0.2213818994071054
1000230,2008,16,0.24755015621658724
1000230,2009,16,0.23694900068381772
1000230,2010,16,0.25147887656898005
1000230,2011,16,0.2613560881737518
1000230,2011,16,0.2637860013584378
1000230,2012,16,0.2640249026184717
1000230,2013,16,0.24213849877125948
1000230,2015,16,0.24033426211989106
1000230,2015,16,0.44787077115184454
1000230,2016,16,0.24646208561629418
1000230,2017,16,0.23440922933154856
1000694,2007,16,0.1261521244149349
1000694,2008,16,0.12764059757183283
1000694,2009,16,0.13591411909783674
1000694,2010,16,0.1439167369858639
1000694,2011,16,0.1749302999862116
1000694,2012,16,0.18441391623543232
1000694,2013,16,0.20857826788852651
1000694,2014,16,0.2196769699326008
1000694,2015,16,0.1780877318845025
1000694,2016,16,0.16489043617186597
1000694,2017,16,0.15047235257551722
1001082,2007,16,0.5209808239755914
1001082,2008,16,0.5185690347776456
1001082,2009,16,0.5214139777764158
1001082,2010,16,0.5332179825141501
1001082,2011,16,0.5407919095248251
1001082,2012,16,0.5499641909356195
1001082,2013,16,0.5122868076734105
1001082,2014,16,0.540281924813934
1001082,2015,16,0.4817315566156663
1001082,2016,16,0.4575643889504938
1001082,2017,16,0.4569834270748491
1001115,2007,16,0.13652491353627808
1001115,2008,16,0.1377107402699004
1001115,2009,16,0.1429396277372835
1001115,2010,16,0.1449733522295441
1001115,2011,16,0.1370335294472433
1001115,2012,16,0.13470018593586414
1001115,2013,16,0.14241390303038312
1001115,2014,16,0.16190810930088229
1001115,2015,16,0.1515048798447534
1001115,2017,16,0.17064389730506777
1001171,2008,16,0.21466386205386026
1001171,2009,16,0.20868601460523825
1001171,2010,16,0.20135480156127153
1001171,2011,16,0.20075617999263332
1001171,2012,16,0.19253971219114022
1001171,2013,16,0.1787364576072169
1001171,2014,16,0.17489711749912384
1001171,2015,16,0.16006319527336843
1001171,2016,16,0.151416476904925
1001171,2017,16,0.15107212744887874
1001233,2007,16,0.1680208049583793
1001233,2008,16,0.18371477647682063
1001233,2009,16,0.18679150200892497
1001233,2010,16,0.18929951014584473
1001233,2011,16,0.21806634316902052
1001233,2012,16,0.21523569734622666
1001233,2013,16,0.20990285158743255
1001233,2014,16,0.19910029072394125
1001233,2015,16,0.20470905556959101
1001233,2016,16,0.20454273126122718
1001233,2017,16,0.12429283073827287
1001258,2008,16,0.25123507360734865
1001258,2008,16,0.23998155584535208
1001258,2009,16,0.2153128958333342
1001258,2010,16,0.21261056879165366
1001258,2012,16,0.14239783853620908
1001258,2012,16,0.18857310782838915
1001258,2014,16,0.19899759469052408
1001258,2014,16,0.16851162628229127
1001258,2015,16,0.1653462514562017
1001258,2017,16,0.16781999415398555
1001258,2017,16,0.1725497428062415
1001316,2008,16,0.08561852293257698
1001316,2009,16,0.07316598157007748
1001316,2010,16,0.06672148723171044
1001316,2011,16,0.1952781305887691
1001316,2012,16,0.21078998311236566
1001316,2013,16,0.1739437402436537
1001316,2014,16,0.18742070981965628
1001316,2015,16,0.18944633061069438
1001316,2016,16,0.2052569673896811
1001316,2017,16,0.2398147597570818
1001385,2007,16,0.1653196610605757
1001385,2008,16,0.15366727548021136
1001385,2009,16,0.15263164298793958
1001385,2010,16,0.1479008773360869
1001385,2011,16,0.142234788441705
1001385,2012,16,0.14274540886751488
1001385,2013,16,0.22443433844890606
1001385,2014,16,0.1499518363094528
1001385,2015,16,0.4735811547076323
1001385,2016,16,0.15952749599535992
1001902,2007,16,0.1533147102148982
1001902,2008,16,0.1545401831350526
1001902,2009,16,0.16296586829176174
1001902,2010,16,0.1737034778031683
1001902,2011,16,0.1797488822448384
1001902,2012,16,0.17443022347605389
1001902,2013,16,0.20370383316288487
1001902,2014,16,0.2170957158060397
1001902,2015,16,0.21499823620474656
1001902,2016,16,0.2365713712663757
1001902,2017,16,0.25791041361577705
1001907,2007,16,0.14609809572595636
1001907,2008,16,0.15594000275133513
1001907,2009,16,0.14496315244483896
1001907,2010,16,0.15860016543790656
1001907,2011,16,0.133898774530619
1001907,2012,16,0.1636789146215489
1001907,2013,16,0.16802228133243688
1001907,2014,16,0.222348619111117
1001907,2015,16,0.211024531500367
1001907,2016,16,0.18717429285661344
1001907,2017,16,0.17520530088144018
1002047,2007,16,0.1818627859171354
1002047,2008,16,0.2109179382575578
1002047,2009,16,0.18391998904623824
1002047,2010,16,0.16757140966602854
1002047,2011,16,0.15837097831647967
1002047,2012,16,0.2674265998743061
1002047,2013,16,0.2866678795677351
1002047,2014,16,0.2008828651864512
1002047,2015,16,0.2064210134985148
1002047,2016,16,0.18453087842709923
1002047,2017,16,0.20488519341016084
1002135,2007,16,0.16858307417467516
1002135,2008,16,0.16847042152909522
1002135,2009,16,0.20301900900258277
1002135,2010,16,0.3148798455741727
1002135,2011,16,0.29391814319040327
1002135,2012,16,0.30097592607927404
1002135,2013,16,0.17988414024459964
1002135,2014,16,0.17551896109194876
1002135,2015,16,0.16560516114808466
1002135,2016,16,0.17574897984002136
1002135,2017,16,0.1719709233142581
1002517,2007,16,0.33817564529219285
1002517,2008,16,0.32928713260909587
1002517,2009,16,0.3105953876948748
1002517,2010,16,0.3155565241266601
1002517,2011,16,0.31889040384252537
1002517,2012,16,0.32065702985963274
1002517,2013,16,0.3267607904697605
1002517,2014,16,0.32294096618730833
1002517,2015,16,0.32305348743813156
1002517,2016,16,0.32538054071179684
1002517,2017,16,0.30776492654007254
1002638,2007,16,0.4582182360494089
1002638,2008,16,0.4269236912631079
1002638,2009,16,0.43029636616476963
1002638,2010,16,0.42504095311842544
1002638,2011,16,0.43519988551150635
1002638,2012,16,0.44372702166381883
1002638,2013,16,0.417731049733618
1002638,2014,16,0.4239124346211015
1002638,2015,16,0.4022706949261434
1002638,2016,16,0.4249879786683163
1002638,2017,16,0.4621023676757222
1003201,2008,16,0.18578835814278705
1003201,2010,16,0.265296878971124
1003201,2011,16,0.2021763654280229
1003201,2012,16,0.3744914321771852
1003201,2013,16,0.2583373364879496
1003201,2014,16,0.3463559856514805
1003201,2015,16,0.47058018196054313
1003201,2016,16,0.22246845060189957
1003201,2017,16,0.48812338399236943
100378,2007,16,0.08678776253366569
100378,2008,16,0.1090228583252703
100378,2009,16,0.1079331148493721
100378,2010,16,0.12717574780412635
100378,2011,16,0.4130180050685124
100378,2012,16,0.10859972164664816
100378,2013,16,0.10026916778985318
100378,2014,16,0.08965868030314728
100378,2015,16,0.10519647072952051
100378,2016,16,0.10709264427255814
100378,2017,16,0.0996274752187392
1004702,2007,16,0.14309554686592646
1004702,2008,16,0.12967032430045972
1004702,2009,16,0.13952092586395293
1004702,2010,16,0.13177473367471768
1004702,2011,16,0.2265731383043107
1004702,2012,16,0.2263818445378027
1004702,2013,16,0.25041777855782454
1004702,2014,16,0.26651370526392804
1004702,2015,16,0.26111640035562006
1004702,2016,16,0.26355548511922133
1004702,2017,16,0.26775668551191756
1004989,2007,16,0.39037697933725557
1004989,2008,16,0.5047591279451119
1004989,2009,16,0.3471929459326977
1004989,2010,16,0.352340503849786
1004989,2011,16,0.34608028509567307
1004989,2012,16,0.3260692923873405
1004989,2013,16,0.31918768388229046
1004989,2014,16,0.3132828229988997
1004989,2015,16,0.35129517345783734
1004989,2016,16,0.40117192319467776
1004989,2017,16,0.4000826850107753
100517,2007,16,0.544072382506367
100517,2008,16,0.5405487964533794
100517,2009,16,0.36458991179727995
100517,2010,16,0.33169683264253785
100517,2011,16,0.38011627307414475
100517,2012,16,0.3865480430685062
100517,2013,16,0.22650590093141504
100517,2014,16,0.21640761271242756
100517,2015,16,0.18192852472029483
100517,2016,16,0.18720330327514365
100517,2017,16,0.15891133332349705
1005201,2007,16,0.1596181613928151
1005201,2008,16,0.16379013554971175
1005201,2009,16,0.18243764154828376
1005201,2010,16,0.18350335210499008
1005201,2011,16,0.17326419107645794
1005201,2012,16,0.17979750425482446
1005201,2013,16,0.15172203399405004
1005201,2014,16,0.13059916951504338
1005201,2015,16,0.11760852423554839
1005201,2016,16,0.12415006437538625
1005201,2017,16,0.11436065461149433
1005229,2007,16,0.20535143607856582
1005229,2008,16,0.20914740579758953
1005229,2009,16,0.20453409856725416
1005229,2010,16,0.1886409515263949
1005229,2011,16,0.18825950490945365
1005229,2012,16,0.4791210622133939
1005229,2013,16,0.1869451147025331
1005229,2014,16,0.18524257499215216
1005229,2015,16,0.18393007452259974
1005229,2016,16,0.18211172073740103
1005229,2017,16,0.15683501987358067
1005284,2007,16,0.200427715961536
1005284,2007,16,0.19707995614776583
1005284,2008,16,0.2011237600916177
1005284,2008,16,0.19748541110043955
1005284,2009,16,0.21390071386592313
1005284,2009,16,0.21659650026201194
1005284,2010,16,0.18229444118739074
1005284,2010,16,0.17361203000671815
1005284,2011,16,0.23284158526320223
1005284,2011,16,0.22572546973137433
1005284,2012,16,0.22623055893562863
1005284,2012,16,0.22823649988534084
1005284,2013,16,0.21772974824866909
1005284,2013,16,0.21779703514234963
1005284,2014,16,0.21232897949382962
1005284,2014,16,0.20789721248813184
1005284,2015,16,0.18611703875474458
