"","Symbol","Name","LastSale","MarketCap","ADR.TSO","IPOyear","Sector","Industry","Summary.Quote","X.x","X.y","finance_site","website","description","keywords"
"1560","MBUU","Malibu Boats, Inc.","39.95",833001924.4,"n/a","2014","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mbuu",NA,1558,"https://finance.yahoo.com/quote/MBUU","http://www.malibuboats.com","Malibu Boats: The World’s Best Wakesurfing, Wakeboarding & Water Skiing Towboats, #1 in Quality, Luxury & Performance","Malibu Boats"
"1561","MBWM","Mercantile Bank Corporation","32.85",539494465.95,"n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/mbwm",NA,1611,"https://finance.yahoo.com/quote/MBWM","http://www.mercbank.com",NA,NA
"1562","MCBC","Macatawa Bank Corporation","10.45",355756633.65,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mcbc",NA,1544,"https://finance.yahoo.com/quote/MCBC","http://www.macatawabank.com",NA,"Macatawa Bank best bank in grand rapids michigan, mac bank, west michigan bank, grand rapids bank, holland bank, banks near me, bank in grand rapids, bank mi, banks in grand rapids mi, banks in grand rapids michigan, macbank, macatawa, community bank, banks headquartered in michigan"
"1563","MCEP","Mid-Con Energy Partners, LP","0.695",21396240.81,"n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mcep",NA,1639,"https://finance.yahoo.com/quote/MCEP","http://www.midconenergypartners.com","Mid-Con Energy Partners, LP owns, operates, acquires, exploits and develops producing oil and natural gas properties in North America, with a focus on the Mid-Continent region of the United States.","mid-con energy partners, midcon energy partners, midcon energy, midcon energy partners, waterflood, waterflooding, waterflood projects, midcon, mid-con, mid-con energy, mid-con energy partners"
"1564","MCFT","MasterCraft Boat Holdings, Inc.","23.67",443204772.75,"n/a","2015","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mcft",NA,1582,"https://finance.yahoo.com/quote/MCFT","http://www.mastercraft.com","MasterCraft Boat Company (NASDAQ: MCFT), is a world-renowned innovator, designer, manufacturer, and marketer of premium performance inboard wakesurfing, wakeboarding, and ski boats.","wakesurfing boats, wakeboard boats, wakeboarding boats, ski boats, wakesurf boats, MasterCraft"
"1565","MCHP","Microchip Technology Incorporated","83.26",19730035026.78,"n/a","1993","Technology","Semiconductors","https://www.nasdaq.com/symbol/mchp",NA,1632,"https://finance.yahoo.com/quote/MCHP","http://www.microchip.com","Sitefinity 11.0.6729.0 PU",NA
"1566","MCHX","Marchex, Inc.","5.22",221098064.22,"n/a","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mchx",NA,1569,"https://finance.yahoo.com/quote/MCHX","http://www.marchex.com","Marchex helps you find more of your best customers and drive revenue with intelligent call data. Learn more about call analytics and conversational A.I.",NA
"1567","MCRB","Seres Therapeutics, Inc.","4.13",169721656.16,"n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mcrb",NA,2259,"https://finance.yahoo.com/quote/MCRB","http://www.serestherapeutics.com",NA,NA
"1568","MCRI","Monarch Casino & Resort, Inc.","45.03",809895710.76,"n/a","1993","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mcri",NA,1667,"https://finance.yahoo.com/quote/MCRI","http://www.monarchcasino.com","Monarch Casino is dedicated to delivering the ultimate in guest service by providing the latest in gaming, dining and hospitality amenities available.","monarch casino, mcri, atlantis reno, black hawk"
"1569","MDB","MongoDB, Inc.","145.74",8014460772.78,"n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdb",NA,1670,"https://finance.yahoo.com/quote/MDB","http://www.mongodb.com","We're the creators of MongoDB, the most popular database for modern apps, and MongoDB Atlas, the global cloud database on AWS, Azure, and GCP. Easily organize, use, and enrich data — in real time, anywhere.",NA
"1570","MDCO","The Medicines Company","32.99",2437952719.51,"n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mdco",NA,2517,"https://finance.yahoo.com/quote/MDCO","http://www.themedicinescompany.com",NA,NA
"1571","MDGL","Madrigal Pharmaceuticals, Inc.","103.11",1589787512.04,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mdgl",NA,1548,"https://finance.yahoo.com/quote/MDGL","http://www.madrigalpharma.com","Madrigal Pharmaceuticals, Inc. (Nasdaq: MGDL) is a clinical-stage biopharmaceutical company pursuing novel therapeutics that target a specific thyroid hormone receptor pathway in the liver, which is a key regulatory mechanism common to a spectrum of cardio-metabolic and fatty liver diseases with high unmet medical need.",NA
"1572","MDGS","Medigus Ltd.","2.79",4146478.47,"1486193","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mdgs",NA,1597,"https://finance.yahoo.com/quote/MDGS","http://www.medigus.com",NA,NA
"1573","MDJH","MDJM LTD","3.0904",35914956.8936,"n/a","2019","Finance","Real Estate","https://www.nasdaq.com/symbol/mdjh",NA,1591,"https://finance.yahoo.com/quote/MDJH","http://www.mdjhchina.com",NA,NA
"1574","MDLZ","Mondelez International, Inc.","52.23",75233960319.33,"n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/mdlz",NA,1668,"https://finance.yahoo.com/quote/MDLZ","http://www.mondelezinternational.com","Mondelēz&#32;International,&#32;Inc.&#32;(NASDAQ:&#32;MDLZ)&#32;is&#32;one&#32;of&#32;the&#32;world&#8217;s&#32;largest&#32;snacks&#32;companies.&#32;&#32;Launched&#32;on&#32;Oct.&#32;1,&#32;2012,&#32;following&#32;the&#32;spin-off&#32;of&#32;our&#32;North&#32;American&#32;grocery&#32;operations&#32;to&#32;shareholders,&#32;Mondelēz&#32;International&#32;is&#32;a&#32;new&#32;company&#32;in&#32;name&#32;and&#32;strategy.&#32;","Kraft&#32;Foods,&#32;Mondelez,&#32;Mondelese,&#32;Monde&#32;Leze,&#32;Cookies,&#32;crackers,&#32;gum"
"1575","MDRX","Allscripts Healthcare Solutions, Inc.","10.39",1729292118.75,"n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mdrx",NA,115,"https://finance.yahoo.com/quote/MDRX","http://www.allscripts.com","You are responsible for balancing the needs of a business full of financial and competitive pressures, without compromising the care of a human life.  Our purpose is to help make it all possible. Allscripts is not a “one-size-fits-all” healthcare IT partner. We adapt to your needs, building open, connected communities of health that can grow with you. When systems and information work together to flow seamlessly between hospitals, doctors, and patients, anything is possible.",NA
"1576","MDSO","Medidata Solutions, Inc.","90.46",5632092519.1,"n/a","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdso",NA,1596,"https://finance.yahoo.com/quote/MDSO","http://www.medidata.com","One platform for Full Lifecycle management in Life Sciences, in the Age of Precision Medicine.",NA
"1577","MDSO","Medidata Solutions, Inc.","90.46",5632092519.1,"n/a","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdso",NA,1595,"https://finance.yahoo.com/quote/MDSO","http://www.medidata.com","Medidata Solutions",NA
"1578","MDWD","MediWound Ltd.","4.45",120945833.55,"n/a","2014","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/mdwd",NA,1598,"https://finance.yahoo.com/quote/MDWD","http://www.mediwound.com",NA,NA
"1579","MEDP","Medpace Holdings, Inc.","54.99",1964737105.11,"n/a","2016","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/medp",NA,1599,"https://finance.yahoo.com/quote/MEDP","http://www.medpace.com","Medpace is a clinical research organization (CRO) conducting global clinical research for the development of drugs and medical devices. Read on.",NA
"1580","MEET","The Meet Group, Inc.","4.17",314766144.96,"n/a","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/meet",NA,2518,"https://finance.yahoo.com/quote/MEET","http://www.themeetgroup.com","Meeting the universal need for human connection.",NA
"1581","MEIP","MEI Pharma, Inc.","3.32",236684327.2,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/meip",NA,1600,"https://finance.yahoo.com/quote/MEIP","http://www.meipharma.com",NA,NA
"1582","MELI","MercadoLibre, Inc.","574.57",28336938014.41,"n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/meli",NA,1608,"https://finance.yahoo.com/quote/MELI","http://www.mercadolibre.com","Donde puedes comprar y vender miles de productos en toda Latinoamerica, entre electronicos, informatica, celulares, camaras digitales, vehiculos, libros, ropa y mucho mas.",NA
"1583","MELR","Melrose Bancorp, Inc.","18.75",45752493.75,"n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/melr",NA,1605,"https://finance.yahoo.com/quote/MELR","http://www.melrosebank.com","Melrose Bank provides banking products and services to community residents and businesses in and around Melrose, Massachusetts.",NA
"1584","MEOH","Methanex Corporation","47.18",3645408606.14,"n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/meoh",NA,1628,"https://finance.yahoo.com/quote/MEOH","http://www.methanex.com",NA,NA
"1585","MERC","Mercer International Inc.","16.15",1052504075.65,"n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/merc",NA,1612,"https://finance.yahoo.com/quote/MERC","http://www.mercerint.com","",NA
"1586","MESA","Mesa Air Group, Inc.","8.85",254752356.45,"n/a","2018","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/mesa",NA,1624,"https://finance.yahoo.com/quote/MESA","http://www.mesa-air.com","app/xhtml+xml; charset=utf-8",NA
"1587","MESO","Mesoblast Limited","5.17",41313609.59,"7991027","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/meso",NA,1626,"https://finance.yahoo.com/quote/MESO","http://www.mesoblast.com","Learn more about Mesoblast's adult stem cell research and the potential to cure human disease.",NA
"1588","METC","Ramaco Resources, Inc.","6.28",256427892.76,"n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/metc",NA,2102,"https://finance.yahoo.com/quote/METC","http://www.ramacoresources.com",NA,NA
"1589","MFIN","Medallion Financial Corp.","7.28",179082896.72,"n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mfin",NA,1592,"https://finance.yahoo.com/quote/MFIN","http://www.medallion.com","Medallion Financial Corp is a publicly-traded finance company with leading positions in niche markets including consumer, commercial, and medallion lending.","MFIN, Andrew Murstein, Alvin Murstein, medallion"
"1590","MFINL","Medallion Financial Corp.","25.89",0,"n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mfinl",NA,1593,"https://finance.yahoo.com/quote/MFINL","http://www.medallion.com","Medallion Financial Corp is a publicly-traded finance company with leading positions in niche markets including consumer, commercial, and medallion lending.","MFIN, Andrew Murstein, Alvin Murstein, medallion"
"1591","MFNC","Mackinac Financial Corporation","15.92",170992135.04,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mfnc",NA,1545,"https://finance.yahoo.com/quote/MFNC","http://www.bankmbank.com",NA,NA
"1592","MFSF","MutualFirst Financial Inc.","30.02",258693207.24,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mfsf",NA,1691,"https://finance.yahoo.com/quote/MFSF","http://www.bankwithmutual.com",NA,NA
"1593","MGEE","MGE Energy Inc.","70.26",2435799676.2,"n/a","n/a","Energy","Electric Utilities: Central","https://www.nasdaq.com/symbol/mgee",NA,1629,"https://finance.yahoo.com/quote/MGEE","http://www.mgeenergy.com","MGE Energy Inc. MGE Energy is a holding company based in Madison, Wis. It is the parent company of the regulated utility Madison Gas and Electric Company and other subsidiaries.",NA
"1594","MGEN","Miragen Therapeutics, Inc.","2.82",87226037.58,"n/a","2014","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/mgen",NA,1649,"https://finance.yahoo.com/quote/MGEN","http://www.miragen.com","miRagen is dedicated to improving patients’ lives through the discovery and development of RNA-based therapeutics, with a specific focus on microRNAs.",NA
"1595","MGI","Moneygram International, Inc.","1.68",94736466.72,"n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mgi",NA,1669,"https://finance.yahoo.com/quote/MGI","http://corporate.moneygram.com","Welcome to MoneyGram&#39;s corporate website. MoneyGram offers money transfer services worldwide through a global network of agent locations - including retailers, international post offices and financial institutions - in more than 200 countries and territories. MoneyGram also offers bill payment services in the U.S. and Canada.",""
"1596","MGIC","Magic Software Enterprises Ltd.","8.87",433663507.06,"n/a","1991","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mgic",NA,1552,"https://finance.yahoo.com/quote/MGIC","http://www.magicsoftware.com","Magic Software offers centralized integration platforms that allow you to quickly connect your SaaS enterprise applications and automate business processes.",NA
"1597","MGLN","Magellan Health, Inc.","67.75",1628971379.5,"n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/mgln",NA,1550,"https://finance.yahoo.com/quote/MGLN","http://www.magellanhealth.com",NA,NA
"1598","MGNX","MacroGenics, Inc.","18.71",913153150.2,"n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mgnx",NA,1547,"https://finance.yahoo.com/quote/MGNX","http://www.macrogenics.com",NA,NA
"1599","MGPI","MGP Ingredients, Inc.","63.93",1087761406.26,"n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/mgpi",NA,1630,"https://finance.yahoo.com/quote/MGPI","http://www.mgpingredients.com",NA,NA
"1600","MGRC","McGrath RentCorp","59.67",1446182706.15,"n/a","1984","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mgrc",NA,1590,"https://finance.yahoo.com/quote/MGRC","http://www.mgrc.com","We manage a diversified portfolio of business-to-business rental equipment providers. Check us out for employment and investor relation information.",NA
"1601","MGTA","Magenta Therapeutics, Inc.","16.56",650720646,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mgta",NA,1551,"https://finance.yahoo.com/quote/MGTA","http://www.magentatx.com",NA,NA
"1602","MGTX","MeiraGTx Holdings plc","23.48",782883449.68,"n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/mgtx",NA,1601,"https://finance.yahoo.com/quote/MGTX","http://www.meiragtx.com",NA,NA
"1603","MGYR","Magyar Bancorp, Inc.","11.4",66356504.4,"n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/mgyr",NA,1553,"https://finance.yahoo.com/quote/MGYR","http://www.magbank.com",NA,NA
"1604","MHLD","Maiden Holdings, Ltd.","0.6501",53985041.8635,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mhld",NA,1554,"https://finance.yahoo.com/quote/MHLD","http://www.maiden.bm",NA,NA
"1605","MICT","MICT, Inc.","1.0256",11009028.3392,"n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mict",NA,1636,"https://finance.yahoo.com/quote/MICT","http://www.micronet-enertec.com",NA,NA
"1606","MIDD","The Middleby Corporation","136.51",7599751411.56,"n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/midd",NA,2520,"https://finance.yahoo.com/quote/MIDD","http://www.middleby.com","The Middleby Corporation is a global leader in the foodservice equipment industry. The company develops, manufactures, markets and services a broad line of equipment used for cooking and food preparation in commercial restaurants, institutional kitchens and food processing operations throughout the world. The Middleby Corporation is comprised of its Food Processing Equipment Group, Commercial Foodservice Equipment Group and International Distribution Group, Middleby Worldwide.","Commercial Cooking,Professional Cooking,Restaurant Equipment,Commercial Cooking Equipment,Professional Cooking Equipment,Restaurant Cooking,Foodservice cooking,Foodservice Equipment,Warming equipment,Conveyor Ovens,Conveyor toasting,Conveyor Cooking,Pizza cooking,Pizza Conveyor,Pizza Baking,Toasting,Warming,Broiling,Baking,Warmers,Green cooking,Environmentally friendly cooking equipment,broiling,steaming,range,commercial range,restaurant range,convection oven,combination oven,combi oven,combi baking,hydrovection,convection cooking,bread baking,multi purpose baking,speed cooking,patented cooking,cooking technologies,holding cabinets,fryers,commercial fryers,restaurant fryers,rethermalizers,ultimate range,400 Series Range,500 Series Range,Wow! Oven,fastest conveyor oven,fastest bake time,pizza dough roller,dough roller,proofing oven,proofing,Asian cooking,plancha,coffee decanters,coffee makers,commercial cooking solutions,commercial cooking technologies,chefs use in the kitchen,turbochef,jade range,jade,wells,bloomfield,Nu-Vu,Middleby Marshall,Middleby-Marshall,Middleby,Anets,Anetsberger,Carter-Hoffmann,Pitco,Blodgett,Blodgett Range,Deck Ovens,Deck Pizza Ovens,Southbend,Cooktek,Induction cooking,Induction commercial cooking,Middleby Worldwide"
"1607","MIK","The Michaels Companies, Inc.","10.45",1652367574.55,"n/a","2014","Consumer Services","Recreational Products/Toys","https://www.nasdaq.com/symbol/mik",NA,2519,"https://finance.yahoo.com/quote/MIK","http://www.michaels.com"," Michaels has the products you need for home decor, framing, scrapbooking and more. Shop and save on arts and crafts supplies online or at a store near you."," Michaels, Arts, Crafts, Framing, Home Decor, Floral, Seasonal Products, Kids Crafts"
"1608","MIND","Mitcham Industries, Inc.","3.72",45084164.28,"n/a","1994","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mind",NA,1652,"https://finance.yahoo.com/quote/MIND","http://www.mitchamindustries.com",NA,NA
"1609","MINDP","Mitcham Industries, Inc.","24.7966",19787686.8,"n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mindp",NA,1653,"https://finance.yahoo.com/quote/MINDP","http://www.mitchamindustries.com",NA,NA
"1610","MINI","Mobile Mini, Inc.","33.27",1496242727.1,"n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mini",NA,1658,"https://finance.yahoo.com/quote/MINI","http://www.mobilemini.com","For more than 30 years we&#039;ve been providing businesses, like yours, the breathing room to build, expand and grow. Learn more about Mobile Mini&#039;s services today.  Mobile Mini offers shipping container, containers shipping, conex boxes, and pod storage to customers across the United States, Canada, and the UK.",NA
"1611","MIST","Milestone Pharmaceuticals Inc.","18.71",457882140.19,"n/a","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mist",NA,1644,"https://finance.yahoo.com/quote/MIST","http://www.milestonepharma.com",NA,NA
"1612","MITK","Mitek Systems, Inc.","10.29",410029005.12,"n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/mitk",NA,1654,"https://finance.yahoo.com/quote/MITK","http://www.miteksystems.com","Mitek applies its global digital identity verification technologies to optimize the mobile user experience for thousands of financial services organizations. Smart, fast and secure digital identity verification empowers customers to onboard quickly, achieves KYC/AML compliance, mitigated risk of fraud and increases topline revenue.","digital id verification, id authentication, identity verification, mobile capture, remote id verification"
"1613","MITO","Stealth BioTherapeutics Corp.","13.7",97108778.4,"7088232","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mito",NA,2380,"https://finance.yahoo.com/quote/MITO","http://www.stealthbt.com",NA,NA
"1614","MJCO","Majesco","8.06",345864860.38,"n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mjco",NA,1556,"https://finance.yahoo.com/quote/MJCO","http://www.majesco.com","width=device-width, initial-scale=1, shrink-to-fit=no",NA
"1615","MKGI","Monaker Group, Inc.","3.04",32306706.24,"n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/mkgi",NA,1666,"https://finance.yahoo.com/quote/MKGI","http://www.monakergroup.com",NA,NA
"1616","MKSI","MKS Instruments, Inc.","78.22",4251824877.2,"n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mksi",NA,1655,"https://finance.yahoo.com/quote/MKSI","http://www.mksinst.com",NA,NA
"1617","MKTX","MarketAxess Holdings, Inc.","292.17",11014074192.45,"n/a","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/mktx",NA,1574,"https://finance.yahoo.com/quote/MKTX","http://www.marketaxess.com",NA,NA
"1618","MLAB","Mesa Laboratories, Inc.","248",959385768,"n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mlab",NA,1625,"https://finance.yahoo.com/quote/MLAB","http://www.mesalabs.com","Our mission is to provide the best possible quality control &amp; calibration products to protect the integrity of your processes and ensure customer safety",NA
"1619","MLCO","Melco Resorts & Entertainment Limited","20.49",4953181991.46,"241736554","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mlco",NA,1602,"https://finance.yahoo.com/quote/MLCO","http://www.melco-resorts.com","Melco Resorts & Entertainment Limited is a developer, owner and operator of casino gaming and entertainment casino resort facilities in Asia.","Resort, Resorts, Integrated Resorts, Hotel, Casino, Casinos, Entertainment, Macau, International, Asia, Manila, Philippines, Japan, City of Dreams, City of Dreams Manila, Studio City, Altira Macau, Altira, Mocha Clubs, Morpheus, The House of Dancing Water, gaming, gambling, vacation, travel, hospitality, dining, water show, casino operator, casino owner, casino company, casino developer, Concessionaires, sub-concessionaries, Lawrence Ho"
"1620","MLHR","Herman Miller, Inc.","37.33",2195473014.12,"n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/mlhr",NA,1213,"https://finance.yahoo.com/quote/MLHR","http://www.hermanmiller.com","Inventive designs, technologies and related services that improve the human experience wherever people work, heal, learn and live.",NA
"1621","MLND","Millendo Therapeutics, Inc. ","16.41",219660928.77,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mlnd",NA,1645,"https://finance.yahoo.com/quote/MLND","http://www.millendo.com","Millendo Therapeutics is a publicly-traded late-stage biopharmaceutical company based in Ann Arbor, Michigan developing novel therapies for endocrine diseases with significant unmet need.","endocrine diseases, treatment, endocrine therapeutics"
"1622","MLNT","Melinta Therapeutics, Inc.","3.07",36164283.79,"n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mlnt",NA,1603,"https://finance.yahoo.com/quote/MLNT","http://www.melinta.com",NA,NA
"1623","MLNX","Mellanox Technologies, Ltd.","112.89",6157309259.73,"n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/mlnx",NA,1604,"https://finance.yahoo.com/quote/MLNX","http://www.mellanox.com",NA,NA
"1624","MLVF","Malvern Bancorp, Inc.","19.62",152719450.92,"n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/mlvf",NA,1559,"https://finance.yahoo.com/quote/MLVF","http://ir.malvernbancorp.com",NA,NA
"1625","MMAC","MMA Capital Holdings, Inc.","32.04",188532972,"n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/mmac",NA,1656,"https://finance.yahoo.com/quote/MMAC","http://mmacapitalholdings.com",NA,NA
"1626","MMLP","Martin Midstream Partners L.P.","7.48",292087873.88,"n/a","2002","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mmlp",NA,1579,"https://finance.yahoo.com/quote/MMLP","http://www.martinmidstream.com",NA,NA
"1627","MMSI","Merit Medical Systems, Inc.","54.89",3019219784.35,"n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mmsi",NA,1620,"https://finance.yahoo.com/quote/MMSI","http://www.merit.com","IE=edge",NA
"1628","MMYT","MakeMyTrip Limited","23.4",1388626200,"n/a","2010","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/mmyt",NA,1557,"https://finance.yahoo.com/quote/MMYT","http://www.makemytrip.com",NA,NA
"1629","MNDO","MIND C.T.I. Ltd.","2.14",42402229.64,"n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mndo",NA,1647,"https://finance.yahoo.com/quote/MNDO","http://www.mindcti.com","MIND is a global provider of real-time, product mediation, call accounting software, billing and customer care solutions for voice, data and content services.",NA
"1630","MNKD","MannKind Corporation","1.27",238483874.06,"n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnkd",NA,1566,"https://finance.yahoo.com/quote/MNKD","http://www.mannkindcorp.com","MannKind Corporation (NASDAQ and TASE: MNKD) is a biopharmaceutical company that focuses on the discovery, development and commercialization of therapeutic products for patients with diseases such as diabetes.",NA
"1631","MNLO","Menlo Therapeutics Inc.","6.9",165156785.4,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnlo",NA,1606,"https://finance.yahoo.com/quote/MNLO","http://www.menlotherapeutics.com","Menlo Therapeutics Inc. is a late stage biopharmaceutical company focused on the development and commercialization of serlopitant for the treatment of pruritus (itch) associated with various conditions, and for refractory chronic cough.",NA
"1632","MNOV","MediciNova, Inc.","12.69",546446133.09,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnov",NA,1594,"https://finance.yahoo.com/quote/MNOV","http://medicinova.com",NA,NA
"1633","MNRO","Monro, Inc. ","80.2",2654898133.6,"n/a","1991","Consumer Services","Automotive Aftermarket","https://www.nasdaq.com/symbol/mnro",NA,1673,"https://finance.yahoo.com/quote/MNRO","http://www.monro.com","Save on name-brand tires, oil changes, brakes, alignments and more at Monro Auto Service and Tire Centers. Same day appointments available.",NA
"1634","MNSB","MainStreet Bancshares, Inc.","24",198006216,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mnsb",NA,1555,"https://finance.yahoo.com/quote/MNSB","http://www.mstreetbank.com","MainStreet Bank is a Community Bank Headquartered in Northern Virginia Serving Commercial and Consumer Clients Throughout the DC Metro Area.",NA
"1635","MNST","Monster Beverage Corporation","63.63",34587753351.48,"n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/mnst",NA,1675,"https://finance.yahoo.com/quote/MNST","http://www.monsterbevcorp.com","",NA
"1636","MNTA","Momenta Pharmaceuticals, Inc.","13.21",1302658218.83,"n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/mnta",NA,1664,"https://finance.yahoo.com/quote/MNTA","http://www.momentapharma.com","",""
"1637","MNTX","Manitex International, Inc.","6.77",133251967.01,"n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mntx",NA,1564,"https://finance.yahoo.com/quote/MNTX","http://www.manitexinternational.com","MANITEX","MANITEX"
"1638","MOBL","MobileIron, Inc.","5.58",606667906.26,"n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mobl",NA,1659,"https://finance.yahoo.com/quote/MOBL","http://www.mobileiron.com","MobileIron&#039;s Unified Endpoint Management (UEM) solution secures 17,000+ organizations. Click for the Leader &amp; Customer&#039;s Choice 2019 for Gartner UEM!","mobileiron, unified endpoint management, UEM, mobile threat detection, mtd, single sign-on, sso, multi-factor authentication"
"1639","MOGO","Mogo Finance Technology Inc.","3.22",74035743.74,"n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mogo",NA,1661,"https://finance.yahoo.com/quote/MOGO","http://www.mogo.ca","ie=edge",NA
"1640","MOMO","Momo Inc.","27.92",4379069989.52,"156843481","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/momo",NA,1665,"https://finance.yahoo.com/quote/MOMO","http://www.immomo.com",NA,NA
"1641","MOR","MorphoSys AG","26",234494104,"9019004","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mor",NA,1677,"https://finance.yahoo.com/quote/MOR","http://www.morphosys.com",NA,NA
"1642","MORN","Morningstar, Inc.","134.44",5734634055.72,"n/a","2005","Finance","Investment Managers","https://www.nasdaq.com/symbol/morn",NA,1676,"https://finance.yahoo.com/quote/MORN","http://www.morningstar.com","Trusted stock, mutual fund, and ETF, analysis, ratings, and data. Start a 14-day free trial of Morningstar Premium for the best experience.",""
