"","V1","V2"
"621","https://finance.yahoo.com/quote/CHEKW",""
"622","https://finance.yahoo.com/quote/CHEKZ",""
"623","https://finance.yahoo.com/quote/CKPT","http://www.checkpointtx.com"
"624","https://finance.yahoo.com/quote/CEMI","http://chembio.com"
"625","https://finance.yahoo.com/quote/CHFC","NA | NA"
"626","https://finance.yahoo.com/quote/CCXI","http://www.chemocentryx.com"
"627","https://finance.yahoo.com/quote/CHMG","http://www.chemungcanal.com"
"628","https://finance.yahoo.com/quote/CHKE","http://www.cherokeeglobalbrands.com"
"629","https://finance.yahoo.com/quote/CHFS","http://www.chf-solutions.com"
"630","https://finance.yahoo.com/quote/CHMA",""
"631","https://finance.yahoo.com/quote/CSSE","http://www.cssentertainment.com"
"632","https://finance.yahoo.com/quote/CSSEP","http://www.cssentertainment.com"
"633","https://finance.yahoo.com/quote/PLCE","http://www.childrensplace.com"
"634","https://finance.yahoo.com/quote/CMRX","http://www.chimerix.com"
"635","https://finance.yahoo.com/quote/CADC",""
"636","https://finance.yahoo.com/quote/CAAS","http://www.caasauto.com"
"637","https://finance.yahoo.com/quote/GLG","http://www.imbatcar.com"
"638","https://finance.yahoo.com/quote/CBPO","http://www.chinabiologic.com"
"639","https://finance.yahoo.com/quote/CCCL","http://www.cceramics.com"
"640","https://finance.yahoo.com/quote/CCRC","http://www.ccrc.com"
"641","https://finance.yahoo.com/quote/JRJC","http://www.chinafinanceonline.com"
"642","https://finance.yahoo.com/quote/HGSH","http://www.chinahgs.com"
"643","https://finance.yahoo.com/quote/CIFS","http://www.cifsp.com"
"644","https://finance.yahoo.com/quote/CJJD","http://www.chinajojodrugstores.com"
"645","https://finance.yahoo.com/quote/CLDC","http://www.chinalending.com"
"646","https://finance.yahoo.com/quote/CHNR","http://www.chnr.net"
"647","https://finance.yahoo.com/quote/CREG","http://www.creg-cn.com"
"648","https://finance.yahoo.com/quote/SXTC","http://www.sxtchina.com"
"649","https://finance.yahoo.com/quote/CNTF","NA | NA"
"650","https://finance.yahoo.com/quote/CXDC","http://www.chinaxd.net"
"651","https://finance.yahoo.com/quote/CCIH","http://www.chinacache.com"
"652","https://finance.yahoo.com/quote/CNET","http://www.chinanet-online.com"
"653","https://finance.yahoo.com/quote/IMOS","http://www.chipmos.com.tw"
"654","https://finance.yahoo.com/quote/CDXC","http://www.chromadex.com"
"655","https://finance.yahoo.com/quote/CHSCL","http://www.chsinc.com"
"656","https://finance.yahoo.com/quote/CHSCM","http://www.chsinc.com"
"657","https://finance.yahoo.com/quote/CHSCN","http://www.chsinc.com"
"658","https://finance.yahoo.com/quote/CHSCO","http://www.chsinc.com"
"659","https://finance.yahoo.com/quote/CHSCP","http://www.chsinc.com"
"660","https://finance.yahoo.com/quote/CHDN","http://www.churchilldownsincorporated.com"
"661","https://finance.yahoo.com/quote/CHUY","http://www.chuys.com"
"662","https://finance.yahoo.com/quote/CDTX","http://www.cidara.com"
"663","https://finance.yahoo.com/quote/CMCT","http://www.cimcommercial.com"
"664","https://finance.yahoo.com/quote/CMCTP","http://www.cimcommercial.com"
"665","https://finance.yahoo.com/quote/CMPR","NA | NA | NA"
"666","https://finance.yahoo.com/quote/CINF","http://www.cinfin.com"
"667","https://finance.yahoo.com/quote/CIDM","http://www.cinedigm.com"
"668","https://finance.yahoo.com/quote/CTAS","http://www.cintas.com"
"669","https://finance.yahoo.com/quote/CRUS","http://www.cirrus.com"
"670","https://finance.yahoo.com/quote/CSCO","http://www.cisco.com"
"671","https://finance.yahoo.com/quote/CTRN","https://s.yimg.com/uu/api/res/1.2/oUee0.ic_E0kH1By2u7a1A--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/22b9a6e124e3cea10282cbc0f809f0bf 1x,https://s.yimg.com/uu/api/res/1.2/ibeyzuAZGE8ntSfQHYusJg--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/22b9a6e124e3cea10282cbc0f809f0bf 2x | NA"
"672","https://finance.yahoo.com/quote/CTXR","http://www.citiuspharma.com"
"673","https://finance.yahoo.com/quote/CTXRW",""
"674","https://finance.yahoo.com/quote/CZNC","http://www.cnbankpa.com"
"675","https://finance.yahoo.com/quote/CZWI","http://www.ccf.us"
"676","https://finance.yahoo.com/quote/CZFC","http://www.citizensfirstbank.com"
"677","https://finance.yahoo.com/quote/CIZN","http://www.citizensholdingcompany.com"
"678","https://finance.yahoo.com/quote/CTXS","http://www.citrix.com"
"679","https://finance.yahoo.com/quote/CHCO","http://www.cityholding.com"
"680","https://finance.yahoo.com/quote/CIVB","http://www.civb.com"
"681","https://finance.yahoo.com/quote/CIVBP","http://www.civb.com"
"682","https://finance.yahoo.com/quote/CLAR","http://www.claruscorp.com"
"683","https://finance.yahoo.com/quote/CLNE","http://www.cleanenergyfuels.com"
"684","https://finance.yahoo.com/quote/CACG",""
"685","https://finance.yahoo.com/quote/YLDE",""
"686","https://finance.yahoo.com/quote/LRGE",""
"687","https://finance.yahoo.com/quote/CLFD","http://www.seeclearfield.com"
"688","https://finance.yahoo.com/quote/CLRO","NA | NA"
"689","https://finance.yahoo.com/quote/CLSD","NA | NA"
"690","https://finance.yahoo.com/quote/CLIR","http://ir.clearsign.com/overview.  The webcast will be archived on the Company&#x27;s investor relations website for at least 90 days and a telephonic playback of the conference call will be available by calling 1-877-344-7529 within the U.S. or 1-412-317-0088 from abroad.  The conference ID is 10131024.</p></div></div></div></li><li class= | NA"
"691","https://finance.yahoo.com/quote/CBLI","http://www.cbiolabs.com"
"692","https://finance.yahoo.com/quote/CLVS","http://www.clovisoncology.com"
"693","https://finance.yahoo.com/quote/CLPS","http://www.clpsglobal.com"
"694","https://finance.yahoo.com/quote/CMFN","http://www.cmfn-inc.com"
"695","https://finance.yahoo.com/quote/CMFNL",""
"696","https://finance.yahoo.com/quote/CME","http://www.cmegroup.com"
"697","https://finance.yahoo.com/quote/CCNE","http://www.cnbbank.bank"
"698","https://finance.yahoo.com/quote/CCB","http://www.coastalbank.com"
"699","https://finance.yahoo.com/quote/COKE","http://www.cokeconsolidated.com"
"700","https://finance.yahoo.com/quote/COCP","http://www.cocrystalpharma.com"
"701","https://finance.yahoo.com/quote/CODA","http://www.codaoctopusgroup.com"
"702","https://finance.yahoo.com/quote/CDXS","http://www.codexis.com"
"703","https://finance.yahoo.com/quote/CODX","http://www.codiagnostics.com"
"704","https://finance.yahoo.com/quote/CVLY","http://www.peoplesbanknet.com"
"705","https://finance.yahoo.com/quote/JVA","http://www.coffeeholding.com"
"706","https://finance.yahoo.com/quote/CCOI","http://www.cogentco.com"
"707","https://finance.yahoo.com/quote/CGNX","http://www.cognex.com"
"708","https://finance.yahoo.com/quote/CTSH","http://www.cognizant.com"
"709","https://finance.yahoo.com/quote/CWBR","http://www.cohbar.com"
"710","https://finance.yahoo.com/quote/COHR","http://www.coherent.com"
"711","https://finance.yahoo.com/quote/CHRS","http://www.coherus.com"
"712","https://finance.yahoo.com/quote/COHU","http://www.cohu.com"
"713","https://finance.yahoo.com/quote/CLCT","http://www.collectorsuniverse.com"
"714","https://finance.yahoo.com/quote/COLL","http://www.collegiumpharma.com"
"715","https://finance.yahoo.com/quote/CIGI","http://www.colliers.com"
"716","https://finance.yahoo.com/quote/CLGN","http://www.collplant.com"
"717","https://finance.yahoo.com/quote/CBAN","NA | NA"
"718","https://finance.yahoo.com/quote/COLB","http://www.columbiabank.com"
"719","https://finance.yahoo.com/quote/CLBK","http://www.columbiabankonline.com"
"720","https://finance.yahoo.com/quote/COLM","http://www.columbia.com"
"721","https://finance.yahoo.com/quote/CMCO","http://www.cmworks.com"
"722","https://finance.yahoo.com/quote/CMCSA","http://corporate.comcast.com"
"723","https://finance.yahoo.com/quote/CCNI","http://www.commandonline.com"
"724","https://finance.yahoo.com/quote/CBSH","http://www.commercebank.com"
"725","https://finance.yahoo.com/quote/CBSHP","http://www.commercebank.com"
"726","https://finance.yahoo.com/quote/CVGI","http://cvgrp.com"
"727","https://finance.yahoo.com/quote/COMM","http://www.commscope.com"
"728","https://finance.yahoo.com/quote/JCS","http://www.commsystems.com"
"729","https://finance.yahoo.com/quote/ESXB","http://www.cbtrustcorp.com"
"730","https://finance.yahoo.com/quote/CFBI","http://www.newtonfederal.com"
"731","https://finance.yahoo.com/quote/CTBI","http://www.ctbi.com"
"732","https://finance.yahoo.com/quote/CWBC","http://www.communitywest.com"
"733","https://finance.yahoo.com/quote/CVLT","http://www.commvault.com"
"734","https://finance.yahoo.com/quote/CGEN","NA | NA"
"735","https://finance.yahoo.com/quote/CPSI","https://s.yimg.com/uu/api/res/1.2/VqKqeEgxZP_r6sJr24ghEA--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/zacks.com/89afd30c598565818ce91760788fbb0b 1x,https://s.yimg.com/uu/api/res/1.2/AlKWIm8RqpeaxJSIbmV3iA--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/zacks.com/89afd30c598565818ce91760788fbb0b 2x | NA"
"736","https://finance.yahoo.com/quote/CTG","http://www.ctg.com.</p></div></div></div></li><li class= | NA"
"737","https://finance.yahoo.com/quote/SCOR","NA | NA"
"738","https://finance.yahoo.com/quote/CHCI","http://www.comstockcompanies.com"
"739","https://finance.yahoo.com/quote/CMTL","http://www.comtechtel.com"
"740","https://finance.yahoo.com/quote/CNAT","https://s.yimg.com/uu/api/res/1.2/xNvulSevtEDwnOrr_F6ELQ--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/b2149298cd50775c33f7ca1648bbc12c 1x,https://s.yimg.com/uu/api/res/1.2/FAIIZ29tt6lyHJHzPCw1Ng--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/b2149298cd50775c33f7ca1648bbc12c 2x | http://www.conatuspharma.com"
"741","https://finance.yahoo.com/quote/CNCE","https://s.yimg.com/uu/api/res/1.2/gcsHHVqLrgDkPpkKKAPNUg--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/zacks.com/8d3117fac78ff36c9b4cfffc6f2c0f46 1x,https://s.yimg.com/uu/api/res/1.2/cHGjgMYzaGX.aEP.Av0Y9A--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/zacks.com/8d3117fac78ff36c9b4cfffc6f2c0f46 2x | NA"
"742","https://finance.yahoo.com/quote/BBCP","http://www.concretepumpingholdings.com"
"743","https://finance.yahoo.com/quote/CDOR","http://www.condorhospitality.com"
"744","https://finance.yahoo.com/quote/CFMS","http://www.conformis.com"
"745","https://finance.yahoo.com/quote/CNFR","http://www.cnfrh.com"
"746","https://finance.yahoo.com/quote/CNFRL",""
"747","https://finance.yahoo.com/quote/CNMD","http://www.conmed.com"
"748","https://finance.yahoo.com/quote/CTWS","http://www.ctwater.com"
"749","https://finance.yahoo.com/quote/CNOB","http://www.connectonebank.com"
"750","https://finance.yahoo.com/quote/CONN","http://www.conns.com"
"751","https://finance.yahoo.com/quote/CNSL","http://www.consolidated.com"
"752","https://finance.yahoo.com/quote/CWCO","http://www.cwco.com"
"753","https://finance.yahoo.com/quote/CNAC","http://constellationalpha.com"
"754","https://finance.yahoo.com/quote/CNACR",""
"755","https://finance.yahoo.com/quote/CNACU","http://constellationalpha.com"
"756","https://finance.yahoo.com/quote/CNACW",""
"757","https://finance.yahoo.com/quote/CNST","http://www.constellationpharma.com"
"758","https://finance.yahoo.com/quote/ROAD","http://www.constructionpartners.net"
"759","https://finance.yahoo.com/quote/CPSS","http://www.consumerportfolio.com"
"760","https://finance.yahoo.com/quote/CFRX","NA | NA"
"761","https://finance.yahoo.com/quote/CTRV","http://www.contravir.com"
"762","https://finance.yahoo.com/quote/CTRL","http://investor.control4.com/.  Control4 [NASDAQ:  CTRL] is a leading global provider of automation and networking systems  for homes and businesses, offering personalized control of lighting,  music, video, comfort, security, communications, and more into a unified  smart home system that enhances the daily lives of its  consumers. Control4 unlocks the potential of connected devices, making  networks more robust, entertainment systems easier to use, homes more  comfortable and energy efficient, and provides families more peace of  mind.</p></div></div></div></li><li class= | http://www.control4.com"
"763","https://finance.yahoo.com/quote/CPTI","http://www.conversionpoint.com"
"764","https://finance.yahoo.com/quote/AWSM","http://www.coolholdings.com"
"765","https://finance.yahoo.com/quote/CPRT","http://www.copart.com"
"766","https://finance.yahoo.com/quote/CRBP","NA | NA"
"767","https://finance.yahoo.com/quote/CORT","https://s.yimg.com/uu/api/res/1.2/ZA9.tkBXTxv9GhIOX2FGHg--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/motleyfool.com/dc86750bf0cb5176f23ff2268794fb5f.cf.jpg 1x,https://s.yimg.com/uu/api/res/1.2/Yw1peUjpXFJLn5gnfsCHsA--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/motleyfool.com/dc86750bf0cb5176f23ff2268794fb5f.cf.jpg 2x | NA"
"768","https://finance.yahoo.com/quote/CORE","http://www.core-mark.com"
"769","https://finance.yahoo.com/quote/CSOD","http://investors.cornerstoneondemand.com.</p></div></div></div></li><li class= | NA"
"770","https://finance.yahoo.com/quote/CORV","http://www.correvio.com"
"771","https://finance.yahoo.com/quote/CRTX","http://www.cortexyme.com"
"772","https://finance.yahoo.com/quote/CLDB","http://www.cortlandbank.com"
"773","https://finance.yahoo.com/quote/CRVL","http://www.corvel.com"
"774","https://finance.yahoo.com/quote/CRVS","http://www.corvuspharma.com"
"775","https://finance.yahoo.com/quote/CSGP","http://www.costargroup.com"
"776","https://finance.yahoo.com/quote/COST","http://www.costco.com"
"777","https://finance.yahoo.com/quote/CPAH","http://www.counterpath.com"
"778","https://finance.yahoo.com/quote/ICBK","http://www.investorscommunitybank.com"
"779","https://finance.yahoo.com/quote/COUP","http://www.coupa.com"
"780","https://finance.yahoo.com/quote/CVTI","http://www.covenanttransport.com"
"781","https://finance.yahoo.com/quote/CVET","https://www.covetrus.com/investors/events-and-presentations.</p></div></div></div></li><li class= | NA"
"782","https://finance.yahoo.com/quote/COWN","NA | NA"
"783","https://finance.yahoo.com/quote/COWNL",""
"784","https://finance.yahoo.com/quote/COWNZ",""
"785","https://finance.yahoo.com/quote/PMTS","http://www.cpicardgroup.com"
"786","https://finance.yahoo.com/quote/CPSH","http://www.alsic.com"
"787","https://finance.yahoo.com/quote/CRAI","http://www.crai.com"
"788","https://finance.yahoo.com/quote/CBRL","http://www.crackerbarrel.com"
"789","https://finance.yahoo.com/quote/BREW","http://www.craftbrew.com"
"790","https://finance.yahoo.com/quote/CRAY","http://www.cray.com"
"791","https://finance.yahoo.com/quote/CREX","https://s.yimg.com/uu/api/res/1.2/YtEkr92yYJHfMTbTPswUoA--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE | NA | NA"
"792","https://finance.yahoo.com/quote/CREXW",""
"793","https://finance.yahoo.com/quote/CACC","http://www.creditacceptance.com"
"794","https://finance.yahoo.com/quote/DGLD",""
"795","https://finance.yahoo.com/quote/DSLV",""
"796","https://finance.yahoo.com/quote/GLDI",""
"797","https://finance.yahoo.com/quote/SLVO",""
"798","https://finance.yahoo.com/quote/TVIX",""
"799","https://finance.yahoo.com/quote/UGLD",""
"800","https://finance.yahoo.com/quote/USLV",""
"801","https://finance.yahoo.com/quote/USOI",""
"802","https://finance.yahoo.com/quote/VIIX",""
"803","https://finance.yahoo.com/quote/ZIV",""
"804","https://finance.yahoo.com/quote/CREE","http://www.cree.com"
"805","https://finance.yahoo.com/quote/CRSA","http://www.crescentspac.com"
"806","https://finance.yahoo.com/quote/CRSAU","http://www.crescentspac.com"
"807","https://finance.yahoo.com/quote/CRSAW",""
"808","https://finance.yahoo.com/quote/CRESY","http://www.cresud.com.ar"
"809","https://finance.yahoo.com/quote/CRNX","http://www.crinetics.com"
"810","https://finance.yahoo.com/quote/CRSP","NA | NA"
"811","https://finance.yahoo.com/quote/CRTO","http://www.criteo.com"
"812","https://finance.yahoo.com/quote/CROX","http://www.crocs.com"
"813","https://finance.yahoo.com/quote/CRON","http://www.thecronosgroup.com"
"814","https://finance.yahoo.com/quote/CCRN","https://s.yimg.com/uu/api/res/1.2/h5y2Iu.8TzxL1P196PdPzg--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/zacks.com/fe93bf0ecbf950b9686cdcedd5520a49 1x,https://s.yimg.com/uu/api/res/1.2/FB8mvW7RgdNNjYU8nBxUWg--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/zacks.com/fe93bf0ecbf950b9686cdcedd5520a49 2x | NA"
"815","https://finance.yahoo.com/quote/CRWS","https://s.yimg.com/uu/api/res/1.2/3DeCkcVBi7L.ReV8SFuM1A--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/c18527d5051fd488744a8ea0387ca94f 1x,ht | NA"
"816","https://finance.yahoo.com/quote/CYRX","http://www.cryoport.com"
"817","https://finance.yahoo.com/quote/CYRXW",""
"818","https://finance.yahoo.com/quote/CSGS","http://www.csgi.com"
"819","https://finance.yahoo.com/quote/CCLP","http://www.csicompressco.com"
"820","https://finance.yahoo.com/quote/CSPI","http://www.cspi.com"
"821","https://finance.yahoo.com/quote/CSWI","http://www.cswindustrials.com"
"822","https://finance.yahoo.com/quote/CSX","http://www.csx.com"
"823","https://finance.yahoo.com/quote/CTIC","http://www.ctibiopharma.com"
"824","https://finance.yahoo.com/quote/CTIB","http://www.ctiindustries.com/investor-relations/annual-report-proxy-statement.  In his Letter to Shareholders, Chief Executive Officer Stephen Merrick discusses results for 2017, as well as several significant and impactful changes that have positioned the Company for growth.  Under the leadership of its recently installed new management team, CTI has implemented a &quot;100 Day Action Plan&quot; that includes significant expense reductions, profit improvement initiatives, debt refinancing, additional production capacity, and an aggressive Sales Plan that spans each of the Company&#x27;s four primary product lines.</p></div></div></div></li><li class= | NA"
"825","https://finance.yahoo.com/quote/CTRP","http://www.ctrip.com"
"826","https://finance.yahoo.com/quote/CUE","NA | NA"
"827","https://finance.yahoo.com/quote/CUI","NA | NA"
"828","https://finance.yahoo.com/quote/CPIX","http://www.cumberlandpharma.com"
"829","https://finance.yahoo.com/quote/CMLS","http://www.cumulusmedia.com"
"830","https://finance.yahoo.com/quote/CRIS","http://www.curis.com"
"831","https://finance.yahoo.com/quote/CUTR","http://www.cutera.com"
"832","https://finance.yahoo.com/quote/CVBF","http://www.cbbank.com"
"833","https://finance.yahoo.com/quote/CVV","http://www.cvdequipment.com"
"834","https://finance.yahoo.com/quote/CYAN","http://www.cyanotech.com"
"835","https://finance.yahoo.com/quote/CYBR","http://www.cyberark.com"
"836","https://finance.yahoo.com/quote/CYBE","https://s.yimg.com/uu/api/res/1.2/c.QG9A65lPCoU8AR9lZptw--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/a5cbf554e8baf6f017c8451faa90e79f 1x,https://s.yimg.com/uu/api/res/1.2/EZBwZt5cgQrg65khzPLH7A--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/a5cbf554e8baf6f017c8451faa90e79f 2x | NA"
"837","https://finance.yahoo.com/quote/CYCC","https://s.yimg.com/uu/api/res/1.2/_tvpJ9hT.yqAvGWOikIfMg--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/2805d7da7ebf2eaa2e9dce2a76ef175a 1x,https://s.yimg.com/uu/api/res/1.2/lqHN_JIhW65CGBEEHy5gIQ--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/2805d7da7ebf2eaa2e9dce2a76ef175a 2x | NA"
"838","https://finance.yahoo.com/quote/CYCCP","NA | NA"
"839","https://finance.yahoo.com/quote/CYCN","http://www.cyclerion.com"
"840","https://finance.yahoo.com/quote/CBAY","http://www.cymabay.com"
"841","https://finance.yahoo.com/quote/CY","http://www.cypress.com"
"842","https://finance.yahoo.com/quote/CYRN","http://www.cyren.com"
"843","https://finance.yahoo.com/quote/CONE","http://www.cyrusone.com"
"844","https://finance.yahoo.com/quote/CYTK","https://s.yimg.com/uu/api/res/1.2/yfn68p0bpgZtbQgIIep9.A--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/bizjournals.com/a13df4695d0479c3233791916bcba5bf 1x,https://s.yimg.com/uu/api/res/1.2/96D29khPI_xvnboOGnP_Sw--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-us/bizjournals.com/a13df4695d0479c3233791916bcba5bf 2x | NA"
"845","https://finance.yahoo.com/quote/CTMX","http://www.cytomx.com"
"846","https://finance.yahoo.com/quote/CYTX","http://www.cytori.com"
"847","https://finance.yahoo.com/quote/CYTXZ",""
"848","https://finance.yahoo.com/quote/CTSO","http://www.cytosorbents.com"
"849","https://finance.yahoo.com/quote/CYTR","NA | NA"
"850","https://finance.yahoo.com/quote/DJCO","NA | NA"
"851","https://finance.yahoo.com/quote/DAKT","http://www.daktronics.com"
"852","https://finance.yahoo.com/quote/DARE","http://www.darebioscience.com"
"853","https://finance.yahoo.com/quote/DRIO","http://www.mydario.com"
"854","https://finance.yahoo.com/quote/DRIOW",""
"855","https://finance.yahoo.com/quote/DZSI","http://www.dasanzhone.com"
"856","https://finance.yahoo.com/quote/DSKE","http://www.daseke.com"
"857","https://finance.yahoo.com/quote/DSKEW",""
"858","https://finance.yahoo.com/quote/DAIO","http://www.dataio.com"
"859","https://finance.yahoo.com/quote/DTSS","http://www.datasea.com"
"860","https://finance.yahoo.com/quote/PLAY","http://ir.daveandbusters.com"
"861","https://finance.yahoo.com/quote/DTEA","http://www.davidstea.com"
"862","https://finance.yahoo.com/quote/DFNL",""
"863","https://finance.yahoo.com/quote/DINT",""
"864","https://finance.yahoo.com/quote/DUSA",""
"865","https://finance.yahoo.com/quote/DWLD",""
"866","https://finance.yahoo.com/quote/DWSN","http://www.dawson3d.com"
"867","https://finance.yahoo.com/quote/DBVT","http://www.dbv-technologies.com"
"868","https://finance.yahoo.com/quote/DDMX",""
"869","https://finance.yahoo.com/quote/DDMXU",""
"870","https://finance.yahoo.com/quote/DDMXW",""
"871","https://finance.yahoo.com/quote/DCPH","http://www.deciphera.com"
"872","https://finance.yahoo.com/quote/DFRG","http://www.dfrg.com"
"873","https://finance.yahoo.com/quote/TACO","http://www.deltaco.com"
"874","https://finance.yahoo.com/quote/TACOW","http://www.deltaco.com"
"875","https://finance.yahoo.com/quote/DMPI","http://www.delmarpharma.com"
"876","https://finance.yahoo.com/quote/DNLI","http://www.denalitherapeutics.com"
"877","https://finance.yahoo.com/quote/DENN","https://s.yimg.com/uu/api/res/1.2/eEzubZUeg7qAfoSVP7sXMw--~B/Zmk9c3RyaW07aD0xMjM7cHlvZmY9MDtxPTgwO3c9MjIwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/935749b56a0a1656b97cd6775eb0259b 1x,https://s.yimg.com/uu/api/res/1.2/hOsCkEaWavHEj7hR6.xjIA--~B/Zmk9c3RyaW07aD0yNDY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/935749b56a0 | NA"
"878","https://finance.yahoo.com/quote/XRAY","http://www.dentsplysirona.com"
"879","https://finance.yahoo.com/quote/DERM","http://www.dermira.com"
"880","https://finance.yahoo.com/quote/DEST","http://investor.destinationmaternity.com.</p></div></div></div></li></ul></div></div></div><script>if (window.performance) {window.performance.mark && window.performance.mark('FinStream');window.performance.measure && window.performance.measure('FinStreamDone','PageStart','FinStream');}</script></div><div data-reactid= | NA"
"881","https://finance.yahoo.com/quote/DXLG","http://www.destinationxl.com"
"882","https://finance.yahoo.com/quote/DSWL","http://www.deswell.com"
"883","https://finance.yahoo.com/quote/DXCM","http://www.dexcom.com"
"884","https://finance.yahoo.com/quote/DFBH",""
"885","https://finance.yahoo.com/quote/DFBHU",""
"886","https://finance.yahoo.com/quote/DFBHW",""
"887","https://finance.yahoo.com/quote/DHXM","http://www.dhxmedia.com"
"888","https://finance.yahoo.com/quote/DMAC","http://www.diamedica.com"
"889","https://finance.yahoo.com/quote/DEACU",""
"890","https://finance.yahoo.com/quote/DHIL","http://www.diamond-hill.com"
"891","https://finance.yahoo.com/quote/FANG","http://www.diamondbackenergy.com"
"892","https://finance.yahoo.com/quote/DPHC",""
"893","https://finance.yahoo.com/quote/DPHCU",""
"894","https://finance.yahoo.com/quote/DPHCW",""
"895","https://finance.yahoo.com/quote/DRNA","http://www.dicerna.com"
"896","https://finance.yahoo.com/quote/DFFN","http://www.diffusionpharma.com"
"897","https://finance.yahoo.com/quote/DGII","http://www.digi.com"
"898","https://finance.yahoo.com/quote/DMRC","http://www.digimarc.com"
"899","https://finance.yahoo.com/quote/DRAD","http://www.digirad.com"
"900","https://finance.yahoo.com/quote/DGLY","http://www.digitalallyinc.com"
"901","https://finance.yahoo.com/quote/APPS","http://www.digitalturbine.com"
"902","https://finance.yahoo.com/quote/DCOM","http://www.dime.com"
"903","https://finance.yahoo.com/quote/DIOD","http://www.diodes.com"
"904","https://finance.yahoo.com/quote/DISCA","http://corporate.discovery.com"
"905","https://finance.yahoo.com/quote/DISCB","http://corporate.discovery.com"
"906","https://finance.yahoo.com/quote/DISCK","http://corporate.discovery.com"
"907","https://finance.yahoo.com/quote/DISH","http://www.dish.com"
"908","https://finance.yahoo.com/quote/DVCR","http://www.dvcr.com"
